,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
156637,68585,11031,5262,26979,8671,6555,6670,48742,29386,28038,8325,20168,21289,29472,7907,25294,17151,12078,15266,6293,11157,10046,21364,9693,38463,27463,7672,27958,55091,27824,28466,28508,1577,5325,4241,59897,12327,5573,20832,10927,7777,7618,55002,33818,18371,8990,18681,21007,30209,12967,16812,21957,14549,9553,5122,8033,9802,14854,9005,34076,32938,6037,28354,50936,26817,18203,20300,2170,5052,2668
157336,64695,10673,4351,26257,6482,8107,8071,52105,27876,29274,8546,29595,20813,32658,7314,26221,17366,11614,16100,6284,11507,10346,22707,9316,40169,29644,7192,27216,55476,29767,27811,24891,498,5328,4082,60105,12266,6426,20866,8103,9174,8441,59429,27611,20380,9065,23090,20577,32064,11999,20030,21823,15732,10103,5756,9892,10154,15339,9466,36786,35437,5975,28218,52363,27345,20216,17990,1257,4058,2418
157437,72341,11497,5934,28810,10037,8427,7674,52582,28183,30694,9465,28453,22369,33234,9049,26390,18319,12366,17177,6474,11778,10810,27695,10894,43214,32055,8708,28193,62348,34320,31412,29534,1724,5917,4513,63362,12503,6504,22010,11539,10167,8302,62142,33737,22241,10700,24333,21220,32998,12833,20256,23373,15582,11028,5240,10426,10436,18568,10052,37949,36783,6394,29422,54196,32618,24336,22128,1881,4888,3135
157942,70282,10911,4814,25805,9711,7836,7756,49828,30178,29041,8235,24671,19737,27058,9389,25974,17564,8517,15756,5032,10534,10593,21290,9770,37501,27594,7354,28045,49022,27017,28995,28931,1315,6046,4097,61491,12344,5520,20241,12152,9477,7735,56428,36252,21618,9911,22282,20182,29599,11871,17926,21421,13893,9230,5111,8804,10293,14178,9492,33534,33999,6297,30084,50127,28657,19861,21561,1597,3958,2983
158035,71049,11443,5667,25952,11038,7967,7219,48356,30391,27158,9461,21391,19691,29911,7085,26333,17365,12128,16893,5034,12072,9815,25781,10510,39775,30058,8203,29295,57896,32481,30623,30740,1283,5211,4360,63170,12465,6184,20183,13206,9621,7834,58302,34505,20027,10424,19180,19489,30939,12221,18336,23024,15161,10758,5556,10226,10523,17468,9760,35282,36233,6448,31453,54392,32788,22215,21912,1392,5264,3007
158136,69328,11413,5493,28013,8608,7510,6575,49683,29552,25829,8808,24700,22065,28906,8700,23139,16928,9263,16937,6367,11714,10412,22273,10234,40402,27665,7822,28238,50454,29396,28500,27721,281,5342,4393,61441,12201,6458,21223,11260,8849,7377,56792,32445,18582,9791,19814,21774,29522,12280,17596,21700,13614,10196,4441,10353,9718,16488,9570,35559,33838,6189,27908,50775,25826,20421,20329,812,3329,3020
158338,68130,11391,5399,27494,9614,7789,7176,51367,30579,27769,8915,25534,22215,30105,8369,25511,17739,10198,16130,7100,11641,10355,23534,9903,40205,29565,8004,28141,53031,29040,29567,28989,993,5530,4180,61086,12152,6174,20682,9783,9223,6734,60073,34172,19911,8736,21038,21517,31084,12401,17202,23178,14324,9411,5663,9782,9494,15949,9469,34660,34051,6262,29194,50114,29691,19365,20577,1837,4014,2947
158540,66472,10582,5270,27151,8785,8709,7253,49984,28994,27629,8416,26586,20502,32008,8048,26164,17116,12234,16154,6678,11840,10684,23693,9866,39859,30586,7584,27999,58283,31308,29295,29246,941,5374,4249,60768,12476,6198,21324,10082,9837,7595,58883,33449,19247,9067,21019,20961,30963,12468,18778,21762,14686,11153,5352,10738,10404,17366,9890,36689,35743,6089,30502,53808,31175,22416,20543,1545,4072,3080
158843,72423,11222,5236,26779,10123,8067,8220,51481,31315,28384,9823,26163,21510,33997,9026,26304,18665,11726,15861,5680,11270,10482,24103,10030,40565,30086,7877,27669,56016,30285,29828,29943,1296,5042,4195,62928,12512,6375,21248,10939,9716,8618,58530,35129,19414,9911,24253,21704,33668,12337,20226,23135,15286,9707,5518,9326,9978,16517,9611,35227,35043,6278,28189,54850,28427,20674,21007,1647,5379,3145
159138,68419,11203,5192,27967,8922,7765,8906,52255,30806,28830,9373,26064,22035,31550,10097,26559,17109,10865,16396,6752,11549,9987,24534,10198,40525,30035,7489,27880,58121,29848,29398,28168,1227,3914,4039,60796,12052,6023,21265,10251,9190,9037,60051,36472,19646,9825,20582,21526,31560,13643,17433,22476,14355,10345,5079,9924,10151,18031,9591,36325,35835,5912,28973,55690,29391,18948,21875,1551,3403,2896
159239,69731,11264,5337,27449,9000,6668,8487,51634,29891,27296,8915,25448,24427,27852,9362,25169,17802,9389,16231,7215,11925,10025,21780,10074,40110,26048,7538,28253,55145,24588,30853,29240,685,5371,4570,61413,12405,6460,19882,10852,8559,6948,57020,33011,16221,9415,24925,23823,29144,13502,18134,22788,13228,9566,5411,9640,9680,13897,9545,35038,32788,6235,26831,50727,23682,21548,19270,1281,4419,3187
159340,67826,11204,5119,28040,9855,7569,6052,48999,31530,29862,8568,23398,21003,29114,9294,26408,17648,10510,14887,6142,10801,10228,23430,9672,39596,28543,7667,29067,57802,31603,28353,28412,1259,2929,3789,60208,12282,6020,20214,11755,8486,6894,55431,33961,20886,10184,17627,21287,29499,13651,18034,21928,14146,9443,5281,8595,10296,15153,9539,35287,34807,6169,30754,55376,31026,19302,18742,2234,2682,2543
159441,64003,11000,4609,24370,5431,7802,7839,51860,29305,28031,8983,25296,22270,33381,9059,26133,17663,12617,14842,6945,11115,10572,24999,9010,40097,30203,7471,24364,55682,32134,28203,28240,1025,6330,3939,56662,12155,5916,20341,3984,8979,8384,59959,33153,18939,7318,21546,20553,31331,13021,17036,21440,15547,10282,5428,9747,9329,16444,7893,35901,33393,5843,26662,51254,29385,19709,20091,1948,5196,2896
159744,70159,11354,5271,27028,9775,7427,6973,50744,30894,27756,9171,26479,23135,33078,9165,23402,18109,11746,14994,5886,10848,10672,23411,10532,38193,30854,7955,27605,55799,29800,27543,29245,1563,3639,3896,62187,12027,6184,20536,9912,9305,7375,60110,34435,19192,9015,20940,21506,31477,13193,14716,22725,15249,9242,4011,8304,9860,16483,9704,33493,35440,6322,29126,52751,29394,18245,21328,2494,3117,2723
159946,63979,11254,4838,28528,9058,7181,6687,50389,27094,29635,8310,20679,19638,30550,8007,22123,16475,9617,16718,5683,11496,10030,21337,9646,37548,27564,7393,28124,55121,28891,25907,26236,171,5321,3897,59045,11914,6203,21687,12080,8451,6433,57113,28412,20640,9376,18284,21028,29928,12069,17729,20563,13370,10815,5452,11177,9279,12322,9025,35135,32399,6144,30959,50754,23442,20651,17624,893,4110,2597
160123,66620,11266,4875,27595,10134,7694,5891,48830,28769,30541,7744,20480,20867,31865,6869,25325,17020,10424,16668,6428,11157,10506,24268,9938,39169,27569,7638,28545,51445,30701,27560,27752,467,4173,3729,61282,12196,6436,20845,11906,9236,6281,55169,33781,19435,9288,19812,21220,31189,11437,17890,21195,14281,9635,5338,8662,10083,14839,9659,34652,33705,6431,30681,52608,32181,19861,19858,988,4151,2680
160729,70484,11306,5476,27496,8862,8292,8139,52083,28572,26951,9384,27801,21739,33223,8722,27432,19524,12430,17164,7195,11893,10688,26426,10185,41173,30961,7952,28324,58344,29992,30829,26580,758,4745,4483,62996,12301,6399,21459,10125,9764,8059,59438,31307,19534,9997,24094,22283,33077,12201,19956,24043,15570,9833,6237,11059,10605,17951,9932,37323,36385,6248,28937,53507,31097,22993,19189,877,4660,3122
160830,70296,11319,5503,30246,8317,7479,9240,52480,30710,31030,9322,25529,23272,31353,10616,24683,19433,10074,17245,6742,12015,10264,24800,10165,41389,28722,7723,29498,61846,29370,28038,29065,956,3246,3955,62176,12333,6281,22350,10164,8210,8775,58827,35641,20189,9280,22367,22795,31465,14165,16745,24392,13782,11409,6115,10836,9468,16586,9727,35103,33478,6210,31427,59049,27973,18863,21160,1448,2795,2677
160931,70939,11059,5528,27969,10140,8116,7737,51455,29029,29133,9360,26490,22048,33685,8060,26551,18101,12809,17112,6771,11815,10352,24488,10605,41139,30487,7674,27257,59601,31137,29449,29078,1262,4540,4433,62759,12308,6271,21060,12281,9435,8003,60249,31372,21795,10398,25210,21103,33205,11761,20262,23060,15325,10498,6632,10445,10491,17049,9825,36747,37160,6325,28787,54709,31486,21164,19811,1873,4190,2865
161327,69670,11268,5153,27481,8711,7548,7255,51489,31388,29304,8540,24214,22023,31592,8347,25840,17699,9103,16599,7014,11194,10336,24428,9535,37791,28634,7198,28811,53221,26093,28481,29835,919,4521,3787,61789,12323,6560,21636,9778,8716,8004,60226,36027,22034,9652,20236,21479,31506,13158,17551,22463,14493,10819,4848,9481,10405,16722,9538,35030,34708,6008,30866,55385,27109,20641,22312,2105,4428,2951
161630,67014,11501,4775,29303,6664,8420,7555,49756,29173,29576,9335,25350,23741,33771,10616,26467,19125,10659,16928,7114,11791,10970,24559,9617,41490,30965,8012,28799,56766,33136,29131,28956,855,5847,4048,60830,12220,6167,22647,7640,9968,7094,56731,31759,20512,9824,23584,22961,32611,13271,20134,22954,15609,10488,5681,10611,10053,14947,9608,36523,36384,6023,31485,54936,31155,20209,18927,722,4306,2972
161731,71663,11371,5605,28452,10764,8219,7553,51330,32207,28053,9292,28264,22123,32675,7856,25832,18340,12758,16899,6372,11916,10748,26952,10768,42354,30344,8085,28612,58623,31824,29552,29374,1458,4539,4408,63212,12423,6486,21041,12431,10097,7272,59219,33798,19357,9964,24639,20487,32729,12592,18536,23406,14798,10376,5751,10152,10453,18696,9923,37951,36930,6239,28293,55748,32328,20673,21299,1786,3187,3040
161832,67523,11220,5498,28274,9242,8131,4338,48331,30848,29651,9348,20661,21050,30923,7778,26446,16393,11690,16514,7155,11693,9808,24161,10308,41271,30920,7859,28305,61521,30870,28964,26756,1539,4291,3980,61189,12423,6432,20616,12030,9570,5435,59126,33246,21085,9646,18054,18826,31048,10794,21510,20943,15019,10292,5945,10808,9590,17284,9467,35879,36703,6370,27972,52966,31869,22033,19513,1817,3080,2493
162026,69488,10743,5447,26924,10498,7509,8313,51295,27719,30639,8400,24738,21062,30452,7391,24744,17184,10501,14340,5968,9385,10338,22544,10221,38757,27911,7928,26848,60082,25135,28358,28640,1464,6057,4098,61531,12278,6434,20533,11664,9233,8527,59409,35667,21910,9705,21467,21297,30689,11602,18855,21649,14860,9467,5461,7924,10082,16527,9787,34337,32825,6268,27669,55183,27522,21309,22101,2615,5293,2547
162228,68247,11262,5406,27134,9984,6822,6301,52287,29031,28870,9555,26618,22053,30957,8932,23655,16738,11417,17032,6674,11930,10442,25051,9881,41305,30170,8327,28157,53457,30842,30353,28505,928,5849,4118,62475,12192,6319,20920,11643,8644,7174,59086,33566,19385,9642,21308,21956,29916,12891,15321,22014,15513,11154,7117,11298,9675,17639,9364,37267,35233,6438,31424,50835,30481,21603,20098,1735,4665,3031
162329,70640,11161,5630,28760,10309,8564,8260,52343,30334,30710,9874,29428,21751,33106,8831,26641,19035,11817,16463,6698,11956,10674,25659,10477,41350,29937,7726,28124,56323,32124,30598,29199,1009,6466,4576,62157,12293,6118,21939,13093,10007,8060,62801,30967,23550,10546,24793,20286,33187,12934,19874,23560,14495,9779,5085,9750,10656,18430,9895,37497,36256,6351,26891,54874,32025,22312,19980,1363,5678,2882
162733,69896,11418,5322,27810,9761,7687,8533,52517,30569,30387,8783,25934,22169,31931,10239,24427,18626,11516,16555,6788,11654,10445,25745,10447,40967,29624,8057,28097,58802,31072,28046,28840,990,5555,3597,62237,12106,6152,23182,11627,9464,8599,59626,35110,19484,10028,21387,22748,32673,13515,15698,22597,14677,10945,5453,10280,10431,18688,9670,35560,36326,6059,32040,55391,31992,18764,21491,1896,4144,2738
162935,67857,11321,4680,27726,9153,8021,6225,50668,28529,29270,8602,22313,21814,24762,9405,25114,16905,11384,16353,5938,11482,10638,24790,9351,39882,29602,7278,28120,52545,32489,27190,28572,1351,5284,3307,61100,12259,6231,21809,12154,9273,6765,57571,29619,19860,9256,21051,18854,28395,13541,18049,21017,14124,9377,4140,9399,10057,15740,9281,33977,34816,6171,31237,52127,30670,20612,20026,2012,4745,2456
163129,70937,11410,5515,26589,9990,8636,7911,52629,29488,30092,9731,29155,21710,34004,7326,25871,17547,11476,16569,6208,11083,10864,25401,10446,40442,30786,7771,27448,55051,31293,30593,29509,1209,6216,4424,62695,12403,6154,21299,12348,9869,8275,60904,33694,21002,10288,22875,20739,32618,12102,21037,22785,14943,10792,4714,9924,10368,17862,9761,35601,36890,6344,27800,52720,30239,24913,21304,2025,5729,2852
163331,71633,11440,5774,28765,10554,7955,4402,49313,29583,26927,8951,23832,22635,31884,9090,26384,17734,11989,16773,6403,11801,10628,26275,10960,41589,31829,7754,28143,56039,32709,29480,27883,829,3869,4491,62925,12194,6206,21307,11465,9751,4697,54249,31938,15217,9817,23002,22277,32328,12779,18859,20692,15687,11070,6835,10238,10237,16696,9948,36912,36725,6134,29207,53723,33265,22658,19654,1608,3320,2877
163432,68217,10899,4704,25929,9204,7960,8172,52662,30792,31256,8353,26691,22070,32512,7272,26459,17075,10239,15322,6258,11312,10372,21913,9643,36801,28362,7223,28043,51710,29292,28447,27010,803,5860,3370,60555,12326,6182,20736,10135,9583,8494,60745,34200,22265,9413,22824,21538,31908,12510,20141,21719,14358,9681,5120,8533,9979,13611,9567,33775,34499,6245,28199,52852,28486,19500,19235,1646,4845,2620
163836,72961,11275,5286,28754,10579,8078,7202,49675,30837,29493,8862,21767,21248,33626,9723,24870,18618,11157,16468,5953,11520,10365,26691,10269,41580,30202,7897,28701,59279,32375,28963,30111,1867,2459,4171,63574,12008,6059,21504,13059,9441,7779,56741,35996,18489,9604,20014,18952,32650,13092,17719,22932,15369,10587,4544,8692,10186,18251,9420,37790,36612,6174,29502,55621,32099,20955,22684,1876,2970,2716
164030,71403,11124,5324,27664,10344,7685,6972,51560,30138,30036,9427,23846,21658,32889,7729,26164,17706,11104,16324,6376,11431,10481,24680,10446,40778,30227,7636,28351,56494,31173,29234,29384,1084,6179,4181,62078,12257,6091,20315,12388,9062,7131,58750,32870,20386,10019,20524,20929,32937,11392,19906,22281,15746,9602,5813,9444,10015,15963,9713,35199,35572,6267,28721,51356,29469,21218,20951,1642,4280,2897
164131,67547,11004,4763,27282,7629,8247,8088,52373,28771,28430,9436,25125,21851,32823,10683,27249,17943,10788,16256,6838,11840,10383,22610,9340,37371,28283,7373,28057,54623,29174,30094,27068,844,4163,3895,60772,12369,5999,21646,10670,10105,7577,60152,34675,20668,10356,20883,21047,32371,13415,17402,22466,14458,10833,5569,10382,10302,15645,9555,34090,35337,6151,29594,53514,27959,19835,19362,986,3210,2493
164636,68081,10797,5668,27374,9974,8159,6529,48821,29460,27802,8765,22938,21416,32978,7154,25050,16822,10827,17193,6860,11793,10738,24952,10147,40333,29425,7675,26978,52882,30417,29903,29284,1082,5038,4378,63378,12347,6427,22303,12767,9268,7093,57420,32408,20290,10002,20292,20267,31562,10729,17215,22305,13415,11424,6417,11732,10017,16491,9643,36788,34238,6330,30644,52070,32768,21672,21131,1682,4067,3019
164939,70509,11538,5309,25659,10139,7933,6596,49150,29045,26730,8965,26654,22236,28905,8080,25327,18351,9913,15909,7182,11713,10338,24777,10298,39272,29436,7823,27537,53533,31107,29874,29079,1310,3924,4483,62349,12324,6242,20154,11069,9332,7109,55868,31152,19355,9863,20318,20017,28805,12162,18802,22088,14059,10020,6262,8944,10178,16479,9576,35464,34628,6295,27452,51978,28834,22500,20794,1783,3528,2912
165032,65273,11190,4625,26922,8965,7403,6635,50876,29134,27354,9127,23379,22391,31913,9667,25118,17604,10127,16930,6054,11590,10591,24021,9308,38965,30006,7448,27342,49209,28273,27130,27151,684,3983,4206,59874,12203,5689,21015,11301,8454,6948,58968,32975,18403,9609,21841,21698,31583,12880,15119,21669,14077,10278,5763,10349,9855,15489,9074,34904,35508,6036,30352,48766,29919,17921,19180,1014,3089,3037
165436,69122,11281,4889,27171,10638,8296,6469,51324,30279,30042,9191,25214,22623,33436,7861,25354,18393,13023,17125,7396,11931,10395,24781,10433,41336,31056,7201,27074,55428,31374,28564,28731,848,5533,4067,62738,11970,6250,21717,13227,9463,6781,58541,33834,20919,9483,20005,19847,31911,12053,17613,22509,15714,10013,4951,10179,10289,17547,9725,36625,36350,6433,28136,49492,30124,22005,20858,1455,4773,2713
165638,72965,11444,5744,28291,11599,8220,7002,51040,30056,28648,10131,24025,19781,34562,7464,25796,19482,13135,16851,6768,11665,10879,27426,11145,42802,32431,8261,26324,62760,33856,30246,29855,1594,4609,4319,65086,12322,6509,20504,13849,9983,7420,56258,34394,17075,10708,24542,18806,33663,10891,21257,24110,15983,10679,5807,9372,10260,18172,9921,35870,37158,6485,27773,55092,32609,24523,21522,1890,4418,3035
165840,70444,11155,5182,26959,10202,8044,8271,52442,29784,31631,8798,25213,23174,32785,9687,27263,18245,11075,15790,6058,10490,10556,24193,9896,40700,27947,7598,27557,59368,30137,30402,29143,1829,6329,4252,61792,12449,6358,20865,12796,9324,8169,58771,34996,20959,9743,23124,22739,32438,13410,18900,23519,14103,10272,4696,8415,9933,17351,9381,36446,34129,6180,29298,57027,28578,22753,21117,2592,4993,2831
165941,72688,11219,5568,28853,10337,7696,7546,51315,30734,29277,8933,25615,22573,32858,9391,25085,18660,11963,16817,6249,11539,10161,26418,10682,42249,30440,7700,27728,59696,29716,30182,30625,1414,4135,4526,63250,12207,6240,21008,11966,8946,8309,59156,35119,18872,9898,22893,21634,33026,12941,17451,23450,14702,10480,5920,10410,9903,17699,9953,37191,36253,6284,29264,56445,29020,20146,22983,2043,3497,2873
166438,66636,11393,5416,28408,7495,8122,5873,51388,26567,27533,9447,22118,22803,31667,8966,21706,18005,11208,17610,7410,11998,10622,24509,10097,40370,30735,8215,29752,55760,33177,28816,28065,1156,3729,4343,62187,12351,6459,22556,9600,8845,6600,58222,31534,18117,9473,20965,21855,31564,12455,16370,22248,14911,11205,6626,10717,10116,17283,9790,36482,36581,6398,31747,51060,30112,20861,21740,1493,3316,3280
166640,73090,11505,5753,29282,9905,8406,7279,51580,31857,30137,10103,24300,21047,34068,7699,25045,19147,13180,16866,6768,11345,10951,26169,10804,41981,32456,8022,29002,60702,33776,29543,29816,1974,4447,4112,63663,12290,6518,21510,11687,9611,7704,59436,35162,20891,10402,21703,21185,33235,11817,17548,23287,16326,11278,7391,10121,10578,17340,10054,37765,37227,6337,31105,57748,34748,22030,22146,2780,3308,3066
167036,71209,11138,5514,26425,11003,8001,7014,50100,30654,28494,9203,26179,21507,32918,7154,26490,18304,11389,16162,7151,11663,10781,24110,10480,39615,29400,7978,28084,53829,31819,29901,28678,1047,5073,4033,62800,12271,5945,20468,12934,9341,7816,59295,32989,21869,10019,18130,19316,32669,10752,18376,22590,13275,10228,7108,9722,10519,16871,9328,37193,35767,6235,29240,53527,32261,20673,20570,1638,4839,2489
167238,74608,11223,6153,28819,11444,8227,9050,52959,31105,31241,10520,24906,22494,31807,9336,25696,19365,13580,16563,6522,11723,10556,26264,11199,42322,31428,8578,29042,65546,29727,29905,30963,1037,4642,4593,65139,12333,6616,22243,13625,10044,8568,58576,35369,20260,10739,23813,21818,32499,12706,18048,24425,16229,10301,5600,9128,10107,16704,10118,37028,36938,6398,29292,57999,28315,21493,22927,1969,3409,3300
167440,69390,11339,5034,28571,6657,8475,8595,52101,29218,29944,9526,29023,22599,33397,8701,25927,19031,12401,17058,6994,11984,10234,26384,9392,41705,30382,8067,27993,61102,32423,30596,28611,1438,4971,4463,61168,12312,6400,21268,6634,10062,8864,59467,32308,22480,8969,24213,21642,31231,13271,19823,24694,14956,10866,5662,10838,9225,17590,9082,36824,36363,6115,26940,54008,31638,22134,20260,1696,4062,3020
167743,71789,11228,5744,29443,10744,6947,7805,51691,29517,29929,9928,25220,22598,33116,10867,24023,19237,12481,17228,6415,11522,10645,25863,10422,42338,30289,8247,28913,61016,31217,29900,29243,1306,4569,4538,64007,12431,6530,22368,12235,8697,8081,59823,33762,21015,9982,22583,22137,32745,13896,17563,23855,16042,11089,5905,9746,10281,17558,9836,38022,36252,6449,30583,57170,31272,20237,21363,1774,4128,3309
