,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
106016,24229,21792,22208,24542,6133,5796,35685,35895,6260,6978,7312,8958,18939,13490,9408,9689,7166,8938,12144,15141,1479,1749,18678,14417,4191,5144,4639,3612,13944,12223,10241,9953,13658,15919,3548,2259,7156,7312,7080,8075,1707,1885,15106,12891,10356,9920,16096,16325,8866,9095,22591,13660,6472,6608,15482,16367,24959,23805,11752,8703,17843,9312,8452,14602,8363,11726,20387,19479,7723,4780,7499,7573,7942,8510,2285,2188,8564,8241,1598,1510,16994,21288,8476,6347,29704,29932,4943,5001,12970,16285,14865,13332,8714,7823,768,950,6967,4983,12622,12633,3251,2481,13386,15727,6567,6232,452,375,251,969,3218,2438,1276,1922,1367,578
106319,21558,19839,23066,25381,5637,5464,31374,31755,4946,4693,7023,8672,16635,12266,9758,9749,6885,8684,12250,16064,1619,1766,17619,13592,4886,5989,4577,3763,13633,12525,9736,9752,14160,16301,3650,2431,6624,6711,6440,8148,1687,1830,14540,13064,10381,10097,14764,15840,8316,9282,21029,13838,6038,5739,16480,17534,23355,20767,11412,9710,17326,8169,8873,13577,8263,12555,22026,20207,7181,3790,7374,7409,7942,8510,2285,2188,8447,8068,1779,1796,16811,21199,7353,5776,31679,29923,3869,4544,16160,20008,16802,16417,9420,9638,717,758,6933,5474,13100,13150,3323,2951,13727,16723,6401,5693,551,466,92,790,3269,2365,1352,1912,1338,258
106521,22485,21244,21362,26455,6024,6196,30744,32933,5920,6123,6480,8726,15186,11117,9019,7655,6974,9213,13788,15728,1965,2109,19328,14898,5316,6409,4936,4206,14146,12203,10086,10238,13889,16102,3475,2316,7181,7207,6776,8397,1695,1862,15648,13462,10175,9526,15532,16628,7006,8337,19172,13955,5476,6253,15718,18092,24252,23975,12494,10201,17142,9484,9301,14176,8974,13028,23877,22046,8777,5189,7198,7828,7926,8510,2285,2188,8646,8362,1621,1784,16750,20907,8490,6735,34302,30138,4125,5037,20106,22577,16360,17999,8572,10469,760,852,7170,5678,13061,13124,3018,2738,12006,14049,6510,5595,571,470,263,1127,3815,2464,1243,1848,1358,395
106824,23667,21613,25427,27437,6426,6353,33473,34520,6059,5636,7570,9398,17049,12137,11504,10683,7602,9729,11891,16337,2211,2229,20442,15698,5128,6309,5370,4887,14174,13643,11015,10330,14589,16806,3673,2560,6874,7035,7372,8523,1679,1781,14931,12891,10995,10512,15119,17153,8500,9390,20927,14232,5828,6168,16800,18142,24729,23855,12752,10885,17741,9356,9142,13324,8832,13088,24363,22953,8054,5085,7605,6225,7942,8510,2285,2188,8686,8185,1781,1816,16774,21187,7715,6169,32962,29323,3795,4217,18403,21035,16478,16341,8852,10026,905,941,7262,5707,12772,13260,3404,2816,12218,15293,6465,5935,644,649,252,1009,3520,2346,1448,1900,1343,416
107018,23659,22097,24944,26652,6769,6253,34274,34212,5917,5814,7462,9901,18526,13486,10497,9508,7011,9025,13027,14537,2132,2236,19492,14992,4807,5679,5637,5129,13823,12544,10509,9888,14675,16309,3649,2518,6713,7115,6978,8036,1708,1761,15563,13623,10554,10045,14824,16468,8774,9802,21482,14747,5880,6521,16909,16992,24528,22994,12213,11004,17035,8474,9123,13657,7860,12128,24256,21147,8355,4938,7626,7421,7942,8510,2285,2188,8661,8327,1745,1709,17608,21919,6412,5659,33742,30388,2887,3532,18990,19626,13741,14244,6682,6234,782,1025,6793,5291,12137,12979,2829,2259,12811,16534,6497,6002,483,787,255,730,3275,1991,1138,1864,1367,417
107321,22827,22078,23984,26570,5714,5572,33727,32947,4639,4353,6989,8523,15889,11582,7786,7384,6717,9240,14193,14667,1993,1901,20105,15010,5095,6035,5474,4482,12981,12485,9827,9663,14417,15105,3597,2423,6755,7207,6418,7587,1701,1882,13443,13325,10761,10724,13444,14817,8754,9876,19255,13374,5029,4909,15740,16834,25724,23837,12545,11497,18676,9405,8836,13715,8360,11904,25199,22333,8472,4854,7614,7597,7942,8481,2285,2187,8674,8344,1542,1460,16711,20710,7141,5220,34116,31316,4152,4568,20819,22037,15555,15945,9362,9360,792,985,6889,5539,12147,12831,3431,2954,12619,15419,5492,5199,403,540,183,849,3239,2106,915,1806,1143,185
107422,21958,18896,23942,27159,5842,5350,32638,31748,5040,3687,6070,8571,14990,10276,8554,7059,6734,8966,12326,14186,2187,2199,19334,15047,5033,5893,5278,4118,13180,12126,10668,10031,14269,16007,3629,2592,6875,6935,6958,7962,1685,1836,14220,13871,10555,9824,14299,16540,7628,8569,17495,12097,5200,5174,17296,18429,25578,23074,14021,13624,18971,9943,9528,14276,8313,12719,23794,21219,7220,3781,7598,7579,7942,8491,2285,2188,8664,8321,1800,1598,17259,21235,8367,7385,32365,28296,5159,6214,19245,20831,13758,14925,8674,8453,674,865,6374,5641,11762,12770,2509,2466,10411,14479,5592,5217,189,418,238,856,2675,1888,1335,1919,1215,328
107725,22939,22484,25122,29039,5176,5865,34751,35755,4507,5041,6641,8897,16678,11809,9209,8983,6718,8888,14450,16718,2165,2154,19680,15462,4744,6128,5505,4672,13463,12821,10159,9927,14651,15922,3652,2503,6980,6953,7325,8458,1646,1758,14757,13381,10496,10478,15093,16196,8482,9576,20226,14677,6509,6464,17379,18787,26411,24579,12967,10944,18202,9576,9255,14718,8589,12849,24824,22354,8789,5756,7566,6832,7942,8510,2285,2188,8700,8345,1457,1735,16400,20270,7852,5647,33234,29658,4962,4379,21429,22664,16195,16481,8978,10003,649,1019,7621,5756,12871,12933,2833,2476,11042,13732,5791,4464,472,566,252,981,3345,2059,938,1508,1199,203
108020,24997,21746,24940,25578,4848,5157,34380,35756,4989,4075,7476,9425,19165,13885,9419,9465,7208,9941,15234,17138,1773,2046,21143,14733,4841,6281,4172,4112,13898,13473,10696,10213,14559,16765,3548,2587,6251,6909,7121,8248,1698,1923,14814,12921,10448,9984,15552,16764,7502,8562,18627,13285,5724,5236,17275,18803,27003,25391,13219,11307,18610,9739,8855,14033,8429,12817,25638,23734,9489,6221,6246,6823,7942,8510,2285,2188,8369,8156,1709,1749,16984,21440,7360,6801,33979,31215,4181,5662,20710,21977,16335,14827,9544,7771,649,1103,7542,5960,12776,12961,3252,1974,12566,12326,6274,5712,410,324,217,921,3803,2725,1425,1917,1336,379
108121,22751,23118,23960,27629,5223,5788,33403,33736,5091,4006,6950,9091,16392,12417,9197,7521,7301,9652,13657,16453,2102,2139,20422,15647,5498,6734,5193,4964,14005,13213,10694,10340,15026,17031,3647,2586,6957,7293,7673,8906,1674,1899,13823,13517,10907,10879,14502,15706,9666,10404,21202,14857,5453,5187,17706,19202,26776,24898,13516,11298,18051,9928,9543,14633,8376,11808,24427,22760,8861,4672,7499,7887,7942,8510,2285,2188,8700,8384,1797,1830,17388,21436,8338,6598,33684,30386,4450,4987,21212,23403,16688,17190,9004,10474,637,865,6139,5049,12639,12892,2937,2882,10975,15743,6491,5980,464,487,348,1126,3731,2651,1474,1933,1285,412
108222,21845,20342,23771,26713,5384,5258,31216,30722,5170,4571,7119,8843,17179,11855,9400,8730,6629,8997,13172,14724,1933,1719,18569,14405,5155,5831,5513,4523,13445,12964,9738,9608,14581,15769,3636,2555,6904,7100,6952,7878,1686,1756,15358,12862,10354,10112,15805,16835,8504,8790,22223,14504,6928,6607,16988,17256,22330,21166,10731,9933,17183,8025,8663,13482,8254,11964,23210,21294,7848,4464,6881,6581,7942,8510,2285,2188,8502,8165,1665,1385,16946,20460,7152,5750,34315,30882,4667,4560,22287,22857,17676,16501,8891,8489,751,934,7402,5888,13074,13689,3495,2592,12991,15828,6019,4602,405,815,127,979,3339,2546,1135,1671,1334,306
108323,24348,22396,23867,26012,6483,6298,34270,33418,4551,3280,7012,8412,16623,12354,9446,9004,6788,8332,12391,15990,2171,2252,19282,14989,5140,6304,6260,5350,13759,11975,10625,10074,14128,16562,3629,2434,7226,7305,7250,8314,1701,1916,15540,13484,11412,10812,14857,15410,8910,9249,22515,15142,6095,6354,17040,17893,25962,22993,11378,8894,17797,9229,8961,13992,8752,12544,20965,21075,7576,5429,7560,7735,7942,8510,2285,2188,8651,8355,1792,1839,16775,21290,8631,6687,32790,30226,4479,5340,19748,22570,18200,16582,10295,10347,968,1124,8008,6163,13261,13083,3538,2527,12818,12021,6587,5913,1049,674,272,1174,3929,2784,1423,1871,1345,531
108525,22617,21727,23722,27602,5971,6515,32339,32359,4102,4978,6622,8732,15855,10938,7747,8106,5753,8402,13078,15446,1711,2004,20085,13752,5091,6106,6125,5444,13827,12086,9698,9837,13259,15316,3410,2492,6634,6994,6292,7433,1636,1740,15586,13582,9526,9459,14867,15732,6797,8243,20571,14585,6205,6464,16708,18020,25748,24247,10248,9496,17339,9230,8928,13914,9027,12538,22889,20458,7189,5076,7265,7206,7936,8510,2285,2188,8641,8289,1418,1499,16617,19732,6810,5023,32899,29980,3177,4498,21520,22411,17657,17506,9027,9908,814,1034,8092,6089,13334,13510,3091,2088,12239,12722,6454,5255,830,606,226,1014,3860,2534,1388,1850,1342,378
108828,22560,20535,22131,22164,4744,4252,33110,30197,5118,3976,7271,8739,17300,12892,8432,7965,7487,9700,13906,15997,1736,1870,19826,12966,5057,5849,3785,3083,14331,13262,9906,9896,14513,16180,3668,2627,5697,6574,7266,8102,1688,1850,16025,13698,11398,10734,15417,16953,8910,9800,21381,14307,6334,5702,17686,19213,25885,24889,13153,11962,17337,9584,8840,14497,7923,12889,26144,23737,8907,5980,5768,6098,7942,8510,2285,2188,7580,7697,1541,1531,16289,20589,6716,5465,33197,30171,5047,5719,21228,24025,13696,14456,7563,7421,446,732,6390,5766,12699,13448,2652,1864,11363,13059,5758,5527,420,407,253,697,4013,2590,1256,1878,1330,387
109123,21606,18756,22369,25116,5675,5434,31052,33704,4910,4554,6499,8565,16268,11596,8154,7416,6412,9001,12029,14321,1868,1985,17460,14431,4570,5523,4441,3583,13782,12463,9467,10015,13413,15436,3665,2556,6570,7015,6978,7486,1642,1769,14795,13022,10465,10165,14613,16355,7797,8827,19807,13922,5320,5750,17171,18979,24337,22437,10439,10629,17289,9214,9259,13349,8306,12335,22899,20648,7899,5509,6955,6641,7927,8471,2282,2188,8648,8215,1665,1489,16211,19623,6881,5170,31878,29749,3745,4116,21193,23225,14085,14121,7761,6685,749,1137,6893,5784,12484,12786,2615,1586,11623,13355,6515,6019,504,391,228,944,3236,2437,1296,1880,1338,311
109830,22752,20374,23519,24966,4444,4949,32751,30694,3668,3060,6964,8832,16352,11877,7989,8170,7513,9399,13195,14339,1825,1979,19184,15188,4842,6033,3262,3676,14633,13688,10544,10237,14634,15633,3560,2394,6860,7417,7180,8561,1703,1917,13852,14173,10424,10810,13623,14628,9035,10461,19114,13955,5020,4221,16873,17256,26604,23900,12383,12075,17951,8878,9020,13354,7226,11213,23849,22292,8338,4723,7431,7780,7942,8510,2285,2188,8676,8367,1770,1743,17567,22016,8473,6483,33985,30553,4894,5752,21248,23139,16867,17137,10492,8696,767,886,7005,5555,12634,13020,2975,2111,11530,13939,6052,5902,457,547,251,1190,3968,2281,1258,1936,1200,162
110007,24882,21972,26262,28450,6140,6234,35367,35107,4599,4571,7412,9778,17236,12750,8370,8360,7701,9757,15311,16875,1900,2034,20972,15923,5157,6211,5017,4504,14468,13643,10960,10296,15208,17089,3712,2616,7084,7355,7354,8365,1671,1886,14983,13448,10445,10539,15691,16747,7655,9090,18963,14391,6065,6194,17647,17781,27426,24800,14297,14084,18344,9830,9162,14428,8313,12923,26473,24501,9003,5475,7498,7569,7942,8510,2285,2188,8655,8344,1775,1815,17419,21850,7482,6606,33527,30848,3911,4435,19849,20731,16331,15469,9817,8703,738,988,7156,5629,12604,13239,2785,1981,12258,13278,6411,5756,543,487,291,1111,4023,2567,1519,1940,1337,410
110411,22734,21679,23353,25880,6046,5522,32593,33661,5642,4616,7017,8647,17398,12416,10299,9657,6060,8312,12022,13826,1862,1756,18990,14235,5138,5650,5408,4282,12046,11138,10040,9578,13569,15026,3580,2494,6777,7110,6976,8392,1629,1830,15895,13372,10696,10369,15210,15777,8505,8304,21319,13388,6331,5835,17554,18210,23133,22732,10951,11141,15902,7439,8655,13082,8445,12129,23414,21904,8240,5380,7585,7767,7942,8510,2285,2188,8455,8093,1779,1728,17121,21636,8086,6946,32925,30799,4644,5638,19464,20557,16740,16937,9364,10066,897,1154,7489,6107,12821,13089,2828,2601,12045,13975,6190,5569,411,506,248,1136,3594,1914,1214,1903,1331,442
110613,22043,19977,22712,24401,5338,5597,30664,32603,3427,3692,7186,8498,16145,11324,8450,8905,7550,9383,12924,13822,2027,2202,19885,13524,5319,5976,6031,5320,13957,13183,10500,9796,13703,14831,3353,2195,7017,7366,6924,8536,1689,1855,15110,13541,9871,9470,15331,16607,6935,9205,18562,14980,5501,6386,17754,18412,24174,20441,11594,9955,16536,9091,9156,13235,8383,12758,21690,22113,7722,3295,7610,7716,7942,8493,2284,2188,8285,8371,1620,1590,16887,19242,7690,5956,34667,30558,4380,5117,22062,23067,13726,13827,6676,4964,705,1057,6691,5990,12151,12483,2453,1361,11643,11734,5655,5312,205,474,251,1122,3361,2244,1163,1864,1367,375
111009,23811,22037,23677,26185,5457,5565,32902,34568,4965,5114,7407,9562,18021,13410,10135,9464,7595,9831,12680,16097,1633,1714,20625,14159,5148,5736,3937,3355,14678,13122,10763,10201,14712,17108,3628,2472,6301,6915,7022,8073,1629,1774,14202,12455,11119,10634,14635,16741,9409,9841,20633,14562,5193,5533,17806,19068,26771,24780,11924,11957,17368,8957,9498,14178,8258,12234,24161,22829,9164,6086,6573,6561,7942,8510,2285,2188,8433,8144,1743,1728,16915,21351,7087,6437,32147,29128,4019,4203,21790,21463,15852,15246,9088,8319,735,1234,7965,6243,13058,13295,3415,2285,13368,15455,6183,5535,597,547,158,931,3993,2563,1319,1520,1227,180
111211,23215,21652,24801,28530,5875,6324,32124,33182,5028,5401,6929,8893,15136,11711,11885,10982,6812,9637,14561,15181,2114,2143,20549,15212,5322,6558,5169,4500,14156,12948,10821,10328,14743,16833,3523,2490,6889,6910,6753,8236,1643,1807,14481,13250,9929,9672,15394,15668,7002,8630,20822,14001,7143,6415,15748,18657,21705,23486,9826,11386,15993,8151,8557,12550,8704,12869,23998,22839,8817,5036,6764,7512,7942,8510,2285,2188,8547,8310,1746,1629,17325,20603,7389,6432,35996,31120,3867,4293,22158,24410,17217,17373,8172,9093,934,1212,7841,6306,13053,13364,3000,2323,11826,14290,6510,5930,476,560,38,1058,4046,2389,1372,1916,1314,801
111312,21885,20409,23340,25136,5849,6116,30865,29850,5123,4829,6680,7898,14871,10244,9300,8954,6498,8881,13178,15015,1923,1981,18868,14697,4952,6237,4548,4194,12691,11094,10164,9847,14352,16215,3700,2467,6737,7001,7343,8601,1690,1935,16058,13345,10692,9904,15172,15942,8180,9369,20579,14626,6454,6262,17808,18875,23207,20409,9667,8346,17312,7233,9168,13123,8319,12252,20603,19981,6322,3308,7247,7161,7942,8484,2285,2187,8350,8077,1533,1486,16901,20587,7636,6197,33878,29561,4166,4761,22083,24196,16836,16800,9832,9039,805,1080,7494,6028,12724,12941,3434,2146,13519,13374,6259,4657,550,641,107,1146,4204,2326,1311,1930,1286,243
111413,21056,20527,24302,26533,6658,6309,33473,36280,5206,3242,6908,9369,17539,14209,10309,7591,6922,9397,11671,14425,2238,2215,18749,15275,5091,6423,5792,4780,13558,12272,10668,9967,13775,15378,3558,2532,6905,7377,7497,8434,1683,1909,13599,13297,10576,10398,15579,16312,8331,8908,19059,13287,5784,5607,16946,18840,23761,22001,11734,11319,16474,9449,8892,14011,8511,12872,22964,21872,7167,4025,7579,7437,7876,8209,2251,2104,8604,8108,1688,1617,17020,21082,6630,4887,31690,27831,3243,3518,17955,19913,12336,13236,7109,8348,479,707,6844,5116,12181,12052,2722,2825,13155,16777,6241,5294,311,326,248,877,3216,1953,1185,1903,1268,311
111514,20742,17933,21271,23920,5364,5478,31374,31645,4441,5124,5799,7836,14931,11166,9009,10145,6175,8161,10621,14472,1423,1837,17876,13869,4780,5932,4026,4034,13280,11060,9663,9792,13285,15725,3378,2253,7100,7048,6360,7692,1714,1878,14732,12973,9720,9299,15040,15395,7524,7272,19204,11275,6346,5274,16074,17664,22422,20369,11120,10583,16359,8112,8466,12639,8697,11472,20377,18640,6953,4229,7364,7352,7933,8510,2285,2188,8543,8105,1652,1766,15791,20591,7003,5595,32775,30554,4463,5393,19892,23774,15343,14421,9881,8404,796,933,7090,5197,12007,12629,3016,2597,10943,15588,5959,5501,337,324,183,873,3294,2300,1303,1898,1278,284
111716,20652,17835,22125,23190,5813,5907,30279,32261,4722,3893,6211,9165,16719,11748,8965,7829,6203,8482,11256,13617,2106,2186,18213,14693,4994,5767,5179,4525,12824,11404,9633,9806,12823,14609,3396,2001,6607,6709,7091,7818,1664,1745,14057,12611,10434,9585,14271,15888,8176,8566,21536,14196,6013,6121,17438,17975,20820,21010,9526,8918,15948,7858,8293,13090,8357,11937,20717,19096,7099,2947,7519,7709,7895,8510,2285,2188,8428,8054,1473,1151,16305,19216,6439,4107,29730,29333,3364,3501,19715,20762,14242,13929,7213,9114,884,1015,7644,5549,12705,12445,2930,2309,13452,14661,6547,5759,664,627,311,1161,3290,1790,810,1788,1351,574
112112,23906,22109,23149,25198,5016,4728,33264,32555,5165,4944,7836,10082,17680,13225,7709,7547,6942,9237,13761,16078,1286,1386,19297,14448,5057,6031,3795,3199,13774,13195,10294,9929,14562,16127,3526,2529,6885,6996,5944,7040,1715,1684,13950,11467,10494,9240,14844,15677,8147,8770,20032,12081,5609,4527,15921,17901,25613,23576,12203,10653,15967,8222,7904,13433,7134,11316,24545,22188,9065,5660,6992,5262,7939,8510,2285,2188,8621,8132,1678,1647,16721,19842,6869,4182,33579,29382,2800,3367,18524,21371,15247,15750,8525,9471,532,951,6713,5859,12437,13183,2862,2898,11852,16187,5672,3908,187,476,112,609,3755,2506,1334,1892,1204,229
112314,24008,21544,24004,25685,6186,6429,34002,34936,5836,5888,6967,8712,17214,13269,10083,10006,6874,8639,14449,16584,1886,1893,18779,14394,5085,5989,5247,4211,13370,11950,10327,9822,14606,16530,3611,2582,7003,7191,6946,8130,1689,1865,16127,14075,10891,11038,15644,16616,8254,10240,19530,15398,5987,6833,16387,17435,26248,24619,12834,12249,17032,8730,8964,12527,7903,11458,25974,24461,9115,6040,7641,7700,7942,8510,2285,2188,8694,8376,1798,1852,17310,22189,8765,7061,34606,30852,3842,5278,17834,19898,17254,16142,9473,8244,595,720,6745,5444,12554,12675,3201,2244,13273,15195,6238,5702,511,512,193,845,3606,2382,1330,1900,1321,332
112516,22266,20193,24423,27349,6088,4884,32389,34443,4945,3719,6320,8349,16087,11873,8765,8285,6362,8205,12520,15029,1941,2026,16764,12735,4732,5307,4472,3465,12706,11492,9594,9596,14184,15846,3558,2343,6908,6696,6844,8302,1672,1824,14128,13557,10995,10877,14692,16130,8824,9272,20299,14436,5303,5839,16057,17694,23789,24143,12208,11827,16794,8574,8958,12572,8472,12154,22525,20762,7734,5103,7630,7922,7942,8510,2285,2188,8551,8336,1737,1665,17389,21917,8086,6760,34005,31078,4386,5515,15459,18920,15358,16354,10717,11636,690,904,7367,5640,12543,12989,3175,3178,11454,15541,6092,5949,432,601,175,855,3493,1919,1400,1910,1255,364
112819,23381,22125,23049,26394,6697,6451,32186,31945,5579,4754,7095,8361,16301,11883,8870,8703,7325,9645,12273,16087,1526,1872,17135,14661,4860,6000,5521,4795,14034,12411,10465,9903,13997,16548,3569,2599,7207,7439,6812,7397,1719,1695,13906,13114,10045,10359,15175,16179,9376,9684,23037,15617,6466,6168,15738,17059,24021,23370,11587,10839,17191,7983,8218,12869,7742,11765,22607,21887,7581,4475,7488,7679,7942,8510,2285,2188,8634,8327,1782,1866,17179,22516,7234,5015,33312,32094,3377,3553,14833,18750,14976,14714,9729,8533,893,1146,7266,5836,12808,12908,3382,2787,13422,16195,6714,6245,626,600,254,934,3772,2537,1335,1935,1349,387
112920,22961,20859,22508,24892,6110,6264,33340,34616,5865,5604,6518,8662,17019,12354,9873,9340,6556,8620,12999,15176,1437,1524,17387,13316,4448,5955,4736,4107,12602,12066,9338,9691,14499,15895,3650,2570,6319,6679,6956,8384,1596,1824,15539,13391,10672,10131,15790,16860,7881,8854,19897,14221,6061,6228,17167,18013,24619,22908,13497,13200,17643,9651,8925,13158,8599,12934,26098,23598,9371,5916,6969,6391,7933,8510,2285,2188,8515,8144,1551,1372,16950,19343,8377,6691,33839,28601,4362,4061,20973,20381,16253,15981,9610,10360,587,805,7242,5930,12682,13010,2894,2677,11262,15613,5957,4691,311,553,194,714,4021,2693,1421,1911,1348,336
113215,22245,20994,23135,26548,6026,6461,34086,33925,5099,5638,7251,9151,16758,12208,10827,9732,6725,8471,12155,14252,2112,2181,19298,14447,4980,5786,4879,4481,13642,11935,9860,9918,13686,15802,3525,2197,7181,7226,7363,8630,1662,1839,15898,13672,11014,10255,15553,16344,8911,9482,21216,14182,5945,6059,16928,17408,23994,23281,11576,10541,17741,9702,8916,13798,8445,12572,23765,22869,7835,4694,7493,7569,7925,8505,2285,2159,8662,8339,1493,1679,16428,21130,7855,6622,31662,29667,4193,5063,18879,19835,15095,15311,8479,8229,665,961,6925,5602,11953,12325,3074,2428,12041,13673,6427,5672,512,445,195,972,3083,1909,1062,1890,1350,459
113316,21226,19918,22842,25149,6725,6233,32950,33196,5735,3914,6041,8765,16409,12093,9987,7926,6278,9267,13689,14539,1920,2100,18952,13286,5274,5784,5725,4790,12220,11910,10254,9586,14246,15527,3664,2622,7081,7124,7073,7687,1652,1765,14655,13049,10173,9139,14915,15940,6558,7971,18800,13618,6439,6038,17460,18678,22906,21102,10042,9754,17470,8936,7910,12956,8243,12253,22087,22170,8199,4347,7407,6868,7913,8506,2285,2188,8659,8246,1340,1507,15607,19827,5988,4673,30846,28953,3433,3197,20629,21477,16144,15382,7292,7701,586,851,6825,5257,12826,12943,3169,2335,13658,15640,6056,4808,531,642,187,817,3915,2081,1152,1808,1267,281
113619,22516,18469,24091,25260,5776,4820,30825,30551,4811,4029,6574,7963,14545,10744,8193,6928,6227,8066,11955,13315,1769,1858,19409,14134,5402,5447,4727,3455,13308,11755,10087,9190,13772,15170,3543,2424,6737,7195,6327,8201,1637,1732,15303,13437,10434,10156,13016,14182,8636,8362,21440,13922,6100,4958,16496,17755,23507,21457,11720,9418,18413,8622,9361,13676,8937,12646,21224,20871,7500,4017,7639,7525,7908,8486,2285,2175,8653,8371,1776,1315,16798,21050,8217,5259,33393,29527,5352,4432,22540,23858,15855,17217,9237,9858,811,935,6976,5491,12826,12804,2885,2360,11751,14451,5828,5785,381,606,270,920,3162,2350,1331,1880,1261,248
113821,21464,19609,21719,22955,5523,5006,29230,31783,4806,4149,6343,7984,16514,13217,8887,8534,6711,9267,10304,13305,2074,2003,13347,12103,4658,5171,5573,4074,12804,11890,9755,9034,13390,14334,3286,2171,7052,6875,6818,7875,1683,1889,15701,13673,10406,10184,14902,16627,9745,9512,20847,13368,5622,6301,16781,18110,22180,22383,10519,10816,15833,7150,8500,11999,7079,9983,21917,19797,5798,4079,7067,6746,7942,8510,2285,2188,8687,8283,1706,1599,16981,20534,7518,6977,31837,26360,5433,6956,19084,21293,12630,14692,5386,6402,438,716,6755,5582,12457,12773,2037,1834,10089,14512,6369,5223,374,596,137,741,2389,1983,1112,1888,1313,353
113922,22878,21677,23737,24907,6609,6144,35694,36571,6460,6503,7672,10040,19143,14284,11568,10584,7128,9861,11774,14642,2060,2193,18506,13832,4451,5907,4818,4169,14144,13099,9681,10034,14531,15933,3615,2452,6537,6734,7086,8596,1500,1805,15563,12919,10108,10123,15743,16865,7827,9202,19824,13872,6143,5784,16763,17890,22890,23346,9987,10868,17661,9114,8964,13862,7484,11451,23126,22092,7688,4310,4944,5343,7942,8499,2285,2177,8284,8224,1733,1785,16667,21554,7508,5822,31025,29857,3112,3796,18606,22031,15591,15580,8746,9348,573,795,6881,5611,12711,13083,3604,2868,13215,14667,6180,4289,518,505,111,616,3739,2306,1207,1837,1248,238
114116,23798,21366,24439,26761,6141,5894,33520,33797,5427,5408,7042,8730,17671,12347,10349,9247,7116,9432,15149,14977,2157,2229,20656,14887,5341,6199,4018,4208,14375,13219,11069,10363,15158,16627,3698,2642,7154,7411,7469,8723,1658,1872,15728,14131,10740,10926,15559,17407,8241,9692,21901,15005,5802,5919,16719,18068,25442,22115,12235,11785,18012,9764,9624,14138,8850,12763,24404,22539,8609,5500,7029,7472,7942,8510,2285,2188,8679,8346,1717,1743,17340,21595,8064,6475,32582,29493,3408,4321,18015,20367,14240,15392,8342,9338,658,1041,7089,5872,12824,13278,2814,2319,12009,12959,6460,5839,407,622,279,1016,3374,2029,1231,1850,1332,502
114217,21870,18077,23802,24159,5854,5180,29810,30925,5399,3956,6913,8110,17203,12352,9464,8762,7352,9401,14332,15553,1738,1980,18474,14842,5207,6199,4558,4096,14544,13330,10785,10120,15206,16640,3648,2516,6887,7163,6964,8413,1703,1832,13691,13203,10835,10274,14524,16102,8084,9111,18736,12792,5902,5518,17290,18064,23722,22227,11469,10638,17369,8592,9229,13351,7875,12241,24559,23447,8791,5105,7411,7129,7942,8510,2285,2188,8637,8241,1720,1676,16768,20472,6891,4802,33544,30264,2810,3658,21432,21396,16920,17979,10229,10621,775,1065,7220,5845,13063,13590,3411,2963,13152,15407,6154,5516,358,606,105,1037,4119,2473,1436,1776,1245,200
114318,24446,21760,25226,28332,5703,5454,35403,35219,5955,5381,6417,8766,17068,12550,8939,7303,6996,9566,14228,16861,2164,2124,20549,15129,4968,6180,4318,3784,13607,12693,10723,10293,14410,16663,3636,2620,6951,7315,6388,7567,1601,1629,15801,14004,11421,10676,14887,16525,9937,10499,22498,15067,5779,6067,16905,18723,26270,24233,12384,11688,18345,9621,9321,13918,8194,12198,25607,23447,8563,5356,7247,7395,7940,8510,2285,2188,8699,8376,1762,1869,16815,21415,6890,5320,31706,29050,3622,4478,21860,23659,16398,17248,7596,7563,839,1119,7696,6228,13039,13390,2706,1622,11224,11128,6351,6230,609,632,335,1065,3791,2414,1168,1864,1351,473
114419,24115,22476,24743,27748,6376,5458,34094,33263,5657,4601,6813,8969,17388,12248,10025,9547,6521,8484,14737,16236,2176,2120,20057,14084,5045,5597,6009,5170,13569,12604,10453,9835,14681,16338,3603,2615,6497,7201,7487,8175,1706,1834,15808,13911,10863,9997,15774,16488,7837,8831,20018,13735,6440,6246,17401,18698,26449,25946,12923,11755,18269,9721,9376,14456,8904,12699,25916,23960,9663,5928,7347,7612,7942,8472,2285,2180,8630,8301,1606,1614,16655,20290,7354,5002,33590,30426,4119,4211,21132,23997,14707,15348,5327,6665,713,934,7248,4382,12652,13338,2097,1571,9529,10967,6109,5878,546,845,234,991,3426,2693,1286,1707,1298,689
