,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
123117,1887,13341,22879,29976,11667,88041,38508,21425,30822,32668,52657,26044,67782,74336,68030,33244,18396,17725,9425,12295,1828,6065,3646,2700,17377,30417,4367,6273,11436,77442,13691,28064,30623,8051,6267,5084,16185,22605,23912,31007,148810
123420,1522,11010,20366,23837,10224,71687,36492,17624,25941,29918,49151,25236,67644,72892,68411,38749,18883,17338,8883,10932,1799,5279,3892,2526,15553,26997,4497,5228,11393,77456,17334,25781,26850,7876,6323,5241,11960,20061,20284,29265,140245
123521,1649,11803,21044,27124,11200,80681,36630,20999,31996,32828,49461,22928,67076,71080,69063,39946,18748,17969,9806,11226,1661,6032,4467,2517,17571,30786,4813,5289,12049,73133,17364,27095,28920,7951,5954,4916,15117,23164,24390,29982,151388
123723,1670,10906,21320,24425,11415,77820,35607,18878,27485,31270,54185,22140,63177,73867,63754,34036,20123,17684,9366,12144,1708,6126,3964,2409,15504,28642,4321,6113,10577,73433,14115,26797,27276,7796,5720,5087,14842,22777,21615,31916,147760
123824,1941,13255,22210,29890,12388,85604,37180,22204,31917,32698,49982,25919,67062,75851,62391,39173,20459,18134,9390,12007,1761,5775,3916,2203,15962,30237,4599,5075,9324,77657,19008,25759,30123,8035,6290,5518,14609,21564,24353,30317,151048
123925,1760,12059,22186,26981,9755,81502,33201,21747,31000,32276,55724,25768,67362,72820,65071,35837,20182,17685,9494,11850,1836,6775,3366,2646,17238,30037,4220,5789,10082,76123,10840,26870,30307,8036,6298,5391,15114,21944,23912,31450,148829
124220,2019,11701,21684,24840,10354,76127,38448,19730,30866,31543,52252,22430,63623,70803,69312,34037,18552,18013,9049,11272,1835,5819,3728,2615,17329,29191,4077,4905,11777,75415,13825,27245,29162,7957,5749,5224,14593,24377,25058,30298,142853
124422,2085,11024,20669,25138,11680,74250,36467,18852,31111,31402,47865,21386,64674,71651,61820,34630,19041,15916,9110,11320,1534,5757,4314,2361,15148,29583,4711,5705,12682,72714,16800,23805,27534,7824,6195,5327,16113,25188,26038,30339,146067
124624,1880,10841,20237,26752,11992,78197,38882,19328,30414,30773,53705,23578,67067,74718,65280,37214,19285,18015,9143,10724,1829,6170,3996,2646,15973,29735,4466,5115,10430,73551,15492,26661,29488,7803,6163,5093,14026,23776,24372,30292,144455
124826,2215,13296,23259,30108,14150,85559,39478,21508,30973,34219,50843,23573,64870,74505,65057,36341,18923,18003,10047,11702,1803,5866,4182,2443,16144,30588,4503,5846,12039,76374,16474,26717,28765,7895,6097,5322,15627,25153,26046,31546,151104
125222,2211,12173,23397,29113,13579,85297,38003,22065,32698,33104,49415,22465,61955,71940,66375,41348,20142,17997,9644,11773,1835,5971,3708,2725,15488,30756,4444,5367,11428,75917,16811,27706,29246,8031,6161,5323,16204,23519,24877,32098,151411
125424,1318,11208,20919,26601,9178,76976,34252,18666,29154,32029,49222,23977,66322,72818,65617,35269,19083,17656,8626,12190,1811,6376,3597,2379,15330,30001,4344,5623,11261,71603,13582,27268,27620,7846,6172,5189,14519,24818,25057,29848,150855
125525,1711,12864,22740,29779,13652,87019,39900,23778,34073,33337,51471,25477,65215,71822,69288,39473,21148,18517,10152,12459,1833,6744,4061,2717,17045,31098,4530,6096,12959,74545,14157,27226,30796,8073,6386,5215,16760,25121,25921,31636,154304
126325,933,9617,21144,26294,11623,80003,34655,20528,31078,30115,52032,23969,65625,76816,68493,39695,19607,18027,10048,11406,1836,6347,3458,2688,17292,29862,4397,5652,11195,77450,16220,27115,26747,7976,6210,4547,14400,23356,24763,31962,147724
126426,1730,12812,22074,26150,11809,80567,41361,20929,31418,32914,44661,24187,63022,71415,67332,39851,21279,17774,9824,9979,1830,6247,3854,2358,15768,30534,4763,5216,11107,72079,15902,25921,29798,8046,6427,4946,16029,23632,26461,31584,152881
126628,1948,13118,23203,28652,12094,82130,44346,21873,32023,33027,50331,24855,65488,74253,70913,38943,19822,17641,9117,11319,1818,5845,3265,2588,16278,30066,4166,4719,10521,76322,15702,27281,30572,8071,6449,5543,15873,23830,24866,31408,146234
127226,1794,11182,19758,25598,12786,76959,38898,20281,29483,30463,51212,24144,66342,74217,68077,39612,19157,17580,8627,11825,1825,5635,2744,2663,17215,29100,3913,4373,9925,73787,14206,25396,27119,7622,6090,4684,14936,22198,24257,30083,145242
127327,1826,12385,21479,29197,11397,81701,36633,21814,31776,32183,51119,25259,67453,74664,73085,38078,17964,18026,9208,9567,1813,5895,3737,2645,16994,30463,4288,5417,11476,75937,16060,27477,29796,7876,6294,5418,15949,25590,26962,32104,148015
127630,1638,12229,21206,28731,12668,82147,40102,21187,29916,32102,48220,24241,63727,72003,69285,39112,19528,17615,8899,12243,1784,5926,3663,2045,16565,29790,4316,5862,11501,76283,13305,24552,29382,7949,5988,5650,15278,24092,26137,29768,148798
127731,2239,12171,19860,26220,12382,75379,33430,19335,31047,33441,49879,21161,62809,71231,64171,37133,19401,16821,10119,11261,1731,6302,4323,2550,15051,30942,4658,6110,12283,71736,16426,23129,26468,7896,6044,5474,16040,25386,26297,31266,148234
127832,1980,13496,23123,31237,13839,88421,42794,23095,32352,33711,56293,26150,70177,74882,65836,42441,21363,18430,9541,12209,1833,6579,3939,2696,16745,30642,4702,5720,9741,76234,16513,26726,29895,7940,6310,5852,15100,24740,25801,31306,150718
127933,2135,12516,22883,29742,12752,84532,37706,22024,30171,33220,48394,25143,67402,73933,66030,36695,19277,17747,8808,10794,1805,5508,3443,2605,16536,30412,3829,4737,10611,75681,15677,27664,28700,7811,6402,4995,16353,24234,25639,32153,146747
128026,2050,12468,21852,26385,12682,81803,36643,21338,31717,32516,57671,24778,68972,75149,66211,38858,20998,18154,9320,12325,1828,6093,4217,2654,17601,29872,4448,5845,12355,77776,15642,27659,29385,7890,6171,5133,15675,22570,23865,32212,149232
128127,1627,11566,21844,27051,13440,78341,38431,21663,32310,31123,51175,25814,67340,75458,61162,40798,20452,18057,8980,12514,1834,5721,3244,2127,16362,29939,4626,5902,10462,75211,15734,26965,28848,8041,6295,4134,14837,23361,25132,31882,151557
128632,2164,13016,22871,29309,12487,81422,39531,21660,30853,31750,50787,23731,65624,74463,69393,39474,18902,17349,9790,10975,1806,6387,3577,2656,16000,30681,4572,5587,9880,76335,12985,27213,29456,7804,6273,4676,15460,23704,25591,31898,148661
128935,1522,11862,21758,27461,11947,80383,40509,21659,31708,31661,50208,22123,61064,70971,73218,39884,19350,17817,9306,10524,1814,5953,3185,2379,16262,29710,4174,4668,10510,75266,12941,27348,30044,7961,5790,5214,15163,23789,25746,30647,148967
129028,926,11094,21438,25201,10576,79405,33845,21650,31147,31614,47974,24537,66527,71152,71670,42885,18866,17980,9270,9751,1827,6373,3386,2530,15307,30424,3969,4938,11186,74455,18490,26408,26883,7948,6226,4651,14870,22705,24313,31837,151254
129129,2176,13200,20239,25315,11058,78922,36075,19809,30743,33375,49988,23970,66471,74652,66729,34381,18614,17785,9939,11174,1821,5776,3688,2614,16388,30247,4554,5324,10646,75436,15897,27097,27766,8069,6334,5738,15416,24755,24124,32417,148960
129331,1533,11431,20505,26005,10269,78589,36462,19925,31067,31627,50872,23507,66123,75316,75200,37758,19567,17890,8972,11978,1782,6209,3868,2261,14822,29621,4390,5350,12579,77173,19615,28132,28921,7763,6332,4879,14503,21376,22100,31326,146216
129634,2064,12301,21942,28002,12872,82571,35460,20585,29062,31974,43974,24096,67125,74537,63102,35036,18050,18104,9891,9203,1811,6103,3287,2689,16620,30055,4317,4699,10101,75423,17772,26109,28503,8042,6258,5274,14717,23404,24882,31681,149239
129937,1724,12602,21749,27864,11590,83213,37058,19623,29011,31196,50552,23526,63952,73228,66655,37420,19419,18093,9645,10892,1824,6417,3357,2621,15750,29281,4318,5540,10692,77146,16136,24990,26136,8040,6355,5081,15501,24916,24724,31337,150982
130013,1911,11963,21835,27804,11938,85430,36719,23243,31120,31602,50258,26489,70406,72339,67188,39750,18083,17640,9856,10708,1786,5763,3607,2595,16665,30370,4452,5617,10987,76936,17915,26815,27442,7835,6200,4614,14444,21286,22892,31728,148340
130114,1605,11759,20726,26609,11058,83049,37070,21521,31135,28971,48683,26045,66623,74143,63921,39581,18090,18321,9441,9907,1831,5382,3672,2528,15433,29595,4735,4794,10902,71526,15898,24242,27132,7925,5733,4428,15526,21374,23248,30874,147535
130316,1382,12570,21060,28186,13177,82688,38413,22064,32047,32578,51579,22971,63825,74836,71028,39248,20220,17805,9708,12118,1819,6137,4186,2192,15480,30160,4537,5455,12536,74898,14649,27583,30085,7796,6149,5885,14781,22254,24715,30751,151243
130417,1833,12282,21057,28316,11873,78892,36563,20419,30547,31682,52246,24171,65082,71090,62426,34736,20088,17797,8765,11078,1738,5803,3467,2472,14864,29331,4356,5301,11273,74629,13538,27169,29620,8026,6345,5028,15225,23902,25757,31151,147377
130518,1425,12189,20720,27358,11228,79920,33632,21539,31631,32744,57074,23655,63477,71154,60139,37021,20071,17775,9552,12293,1827,5923,4086,2549,13937,30310,4506,5301,10291,75526,12675,27753,29321,7944,5865,5533,13571,20655,24076,30327,146928
130619,1851,12845,22426,28182,12818,84893,39563,22128,31672,34418,54655,25268,68981,74328,70259,37780,20934,18099,10389,11875,1811,6150,4181,2686,17470,31511,4676,6129,11785,76883,15994,27934,30492,8073,6539,5625,14840,22681,23875,32888,154057
130720,1645,12239,19581,27301,13120,80876,40885,19202,29295,32033,42646,23729,63799,71608,72249,39241,18959,18248,9294,9962,1817,5935,2855,2454,15349,30045,4165,4771,11476,71780,17218,25817,28240,8054,6240,5491,15214,22707,22778,31104,150935
130821,2151,13136,22606,29598,14283,87902,42278,23754,32147,33291,52100,23073,64132,77895,69612,40524,21147,18687,10401,12094,1826,6265,3582,2623,15651,31557,4495,5357,11153,78593,15861,28070,31415,8044,6463,4763,15716,23712,24668,30593,154414
130922,1712,12385,21056,28843,12009,81245,34743,21161,30912,33123,48174,22424,62267,70741,62988,34790,18907,18117,9974,10355,1817,6133,3553,2652,14795,29817,4364,4836,11329,74311,12090,26010,29183,8029,6208,5427,16446,25175,25713,30894,148711
131217,876,10525,20725,28187,11485,81007,34539,19655,29274,30845,47093,23317,65438,74682,65180,38339,17727,17917,8975,11093,1836,6602,3051,2663,17255,29428,4538,5351,10193,74433,16452,23303,24528,7786,5997,4879,15513,25236,25527,31493,144569
131419,1563,11754,20624,26400,10401,79739,34918,20359,29447,31713,51264,26660,69659,74455,64308,40591,19866,17938,9514,12224,1823,5985,3742,2271,16652,30345,4623,5335,10486,74101,16558,27667,29338,7987,6438,4757,15247,23892,24299,32059,148774
131722,1419,11895,21780,29549,13431,88334,41641,23464,34205,33588,53957,25463,67668,77456,74717,40412,20301,18434,10057,11008,1805,5914,4099,2197,16903,31368,4739,5642,12334,78801,16815,26909,27546,8043,6527,5072,16094,24955,26514,31859,152598
131823,2082,12715,21620,28109,11684,81343,38282,21450,31254,33336,47129,22061,60710,72734,69579,37083,19711,18227,9693,11361,1820,6194,4289,2630,15318,30790,4677,5230,13399,73547,17896,28148,30478,8060,6534,5558,15427,22547,24942,30459,152194
131924,1209,11439,20606,26820,12129,75177,39023,19234,30490,31379,49105,24733,66837,72663,73947,38309,17954,18017,8813,10783,1744,5231,3125,2335,16709,29434,4338,5264,10884,73512,14707,27470,28573,7988,6074,5194,14075,24900,24433,31506,145834
132017,2250,12657,20979,29678,13864,84036,39014,21218,29794,31447,50916,25840,70722,75546,61554,41465,19242,16187,9348,10645,1784,5693,3369,2429,15882,29992,4503,4739,9245,76768,18378,26680,28835,8000,6381,5265,14376,22519,24107,32329,145224
132118,1718,11125,19465,24956,10204,77998,36565,19431,29753,30873,48745,25658,65407,69949,67628,35885,18776,17402,9372,10791,1762,6604,3747,2591,16734,29002,4676,5420,11372,71372,14772,25697,28123,8065,6357,4449,14032,22533,24841,30204,147288
133019,1773,12073,21883,30136,13499,88143,40401,21874,31297,31569,56320,26017,68350,76369,63092,40361,19949,18767,10138,11670,1836,7001,4374,2700,17234,30948,4820,5782,11095,76532,21197,27705,28967,8055,6436,5207,16298,24831,24397,32239,152582
133625,1510,11523,21084,26276,10370,80517,35892,21744,32449,32863,50265,23164,63738,71539,70947,40417,19185,17492,9433,10578,1806,6546,3705,2682,15753,30897,4096,5298,12045,74942,17217,27231,27729,8034,6422,4445,14742,22702,25389,31576,150840
133827,1830,12606,22493,28083,11101,78764,36634,20612,31437,31734,54725,24324,63356,71049,68543,34279,18431,17854,9252,12447,1775,5461,3856,2406,16935,29441,4539,5693,11074,76159,10794,26644,29643,7912,6029,4807,14231,22638,25357,29261,148322
133928,1631,12520,21806,25864,9979,75026,36577,20227,31237,31645,50862,23300,66042,71885,72242,36398,20179,17272,8797,11278,1799,5981,3693,2215,17032,29699,4016,5159,11874,74516,13607,27766,29346,7859,6256,5156,15808,22791,24981,30861,145488
134021,2062,12609,22486,29144,11948,82490,38934,20958,30048,34464,47431,22446,64763,75347,68785,38583,20468,17737,10261,11187,1721,6249,3539,2513,16906,31116,4499,5837,11080,75427,15225,27177,29904,8028,6472,5206,14856,21710,24636,30427,153385
134223,1641,13182,23077,28245,12585,84306,37856,22006,32020,33161,53523,24358,67432,74582,64663,37560,20484,18416,9891,12565,1799,6435,3936,2359,17479,30636,4634,5427,11198,74901,13253,28046,30020,8043,6489,5206,16461,24017,25605,32058,152059
134324,1897,11647,21241,25210,10844,79822,36816,19640,31073,31542,51241,23246,62862,72728,67669,34847,18599,17801,9051,12436,1814,6452,4212,2681,16838,29081,4714,4896,11342,76236,18900,28035,29415,8058,6270,4623,15399,23306,24895,32045,148582
134425,1838,11798,22791,27365,13125,81423,41185,20141,31517,32382,51526,25780,67822,73593,65797,39615,20078,18291,9785,13016,1775,6205,4454,2600,16488,30676,4700,5576,11986,76042,17925,27527,30719,8058,6330,4654,15460,23882,25265,32267,151270
134627,1977,12908,21070,25748,12093,78606,37764,19379,29690,30501,47219,25009,65028,72965,71544,34222,18615,17107,8811,10492,1817,5302,3514,2561,16264,28839,4299,5008,12461,73193,18073,26406,30218,7943,5964,5635,15076,22700,23664,31757,146551
134728,1782,11315,20890,26359,11510,73838,36995,18519,28646,30701,46048,22530,62931,68612,68962,34232,17176,16917,7975,9045,1778,5241,4063,2060,15079,28962,4471,4205,11541,70216,17777,24137,27931,7968,6207,5311,14130,24909,25476,29640,142373
134829,1807,11923,19528,24726,10835,76210,36184,21376,31439,30596,53486,20129,55984,69074,66886,32331,18921,17815,8919,10585,1812,5620,2897,2545,15745,29313,3723,5226,10356,76071,8016,26101,29173,7784,5882,4804,14240,22661,24197,29179,144044
135124,1682,11086,21129,27042,11604,79361,34017,19345,30453,32459,46069,25070,66180,72254,74045,39704,19693,17813,9393,11503,1805,5703,3762,2121,17138,30163,4354,5840,11075,71855,15441,26053,27609,7956,6218,5671,15610,24580,24115,31421,149244
135225,1629,11623,20753,26053,8966,79398,33498,21890,32452,32237,52501,22848,63424,73323,64831,41269,19587,17815,10040,12146,1835,5924,3949,2215,16813,30532,4613,5616,12124,73584,16663,26895,30048,8026,6226,4814,15716,21928,22940,30365,152198
135528,1685,12094,22637,29544,14005,83003,41434,22300,32460,34427,48256,23845,66798,76468,71040,44698,20703,17997,9990,10318,1821,6526,3829,2645,16393,31009,4771,5196,10735,76817,17297,27114,30060,8065,6438,5179,14790,24112,25171,31363,152688
135629,1910,12521,22620,26691,11296,82367,39778,20730,32803,34371,48489,23820,65740,72776,66077,38467,19219,17833,9149,11934,1834,6322,2932,2702,15261,29897,4465,5513,11918,72223,14659,27884,29992,8055,6449,4918,15480,22356,25857,32438,152913
135730,2171,11944,21614,28922,11572,85041,39764,21600,32703,33954,50233,23204,63784,72154,70178,36171,18189,17856,9995,12211,1818,5516,3232,2470,14963,30928,4165,4884,10870,75476,18820,26260,27785,8029,6311,4991,15664,23975,24563,32078,147804
135932,2006,12104,22933,30074,12689,84553,38277,20237,31535,31694,48889,25283,67748,74659,60699,40054,19568,18053,9168,11350,1804,6480,4373,2600,16477,29686,4678,5803,12159,74242,19442,26368,29568,8001,6353,5189,15125,24043,24599,30475,148767
136126,1957,11259,20440,25396,11189,76398,35511,19498,29579,30588,48076,23906,64226,71419,67976,37298,17554,17416,8821,10611,1830,6142,2835,2684,14551,29755,4271,4230,9779,74005,15334,26694,26971,7912,5965,4435,14218,22620,25161,31477,146982
136227,1589,11500,20099,24537,9702,77441,32047,21311,32464,30053,54502,23414,63479,73689,75883,35292,17434,17471,9127,12861,1781,5847,4191,2226,17636,29295,4460,6038,13242,76611,14080,26263,28945,7817,6072,3872,14820,19650,23490,30136,146348
136631,1742,11292,21508,27895,13105,81743,37350,21758,31489,33939,47419,24282,65167,70331,67088,37209,17855,17993,9672,12131,1831,5778,3404,2483,16910,30454,4323,5184,10216,73813,16570,25288,28374,7899,6184,4274,15777,24033,25653,32784,150688
136732,1606,12479,22632,30490,14108,87003,39092,22406,30775,33792,49730,24342,64478,73257,64728,40652,19828,18478,9685,11265,1822,6946,3532,2692,15691,30131,4561,5656,10179,74906,14441,24693,27675,8052,6145,5387,15271,24213,24961,28009,150842
136833,2161,13569,22766,28369,12348,88307,41211,22501,32578,34314,51693,25368,68728,73680,66100,36135,19611,18156,9793,13042,1810,6845,4157,2646,18310,30666,4613,6271,12458,73396,16290,27318,29624,8050,6124,5814,15758,23329,24096,31224,152107
137027,2045,12418,20457,28099,12916,80500,39000,20137,30175,32306,51649,24147,61921,67833,66687,33918,19304,17912,9941,11082,1824,6415,4170,2590,14621,30411,4625,5385,11804,73465,17497,26273,29409,8051,6168,5660,14854,22702,25250,31472,149971
137128,2223,12695,22760,30086,12372,87373,37778,22162,32439,33081,54938,25421,69866,76297,66552,37355,20373,18276,9683,11843,1834,7166,3686,2632,17055,30325,4529,6285,11500,77139,14087,27870,30065,8073,6432,5517,14784,21221,23455,31007,151748
137229,1767,12043,22696,29999,13828,87694,41057,23056,30539,30257,49646,23343,65858,74886,57346,38877,17642,18591,10191,11097,1790,6354,4058,2664,15469,31251,4829,4988,9590,74140,21032,25991,28155,8013,6186,4580,15080,22990,23783,31285,151431
137431,2248,13334,22884,30215,12586,85534,42984,21632,32837,33325,50319,26488,69841,75021,68272,40260,20049,18147,9510,12237,1834,6543,4018,2668,16499,30534,4650,5197,12112,75060,16750,26052,30233,8019,6232,5705,16195,24246,24445,32642,152944
137532,1680,10758,19890,25869,11250,75051,35107,18576,27315,26401,45276,25394,69867,72024,66133,38619,17296,17007,8659,9964,1804,5770,3147,2578,16604,28979,4134,4338,9863,74540,14340,23395,27135,7575,6095,3665,13067,20632,22707,31021,141682
137633,1721,11631,21320,28181,11910,83029,35201,20682,32257,32311,52100,24026,66651,75508,67557,39547,19397,17728,9730,12079,1826,5580,3911,2155,16799,30423,4681,5461,10663,76602,18729,24804,28752,7997,6297,5695,15305,24570,23333,33191,150334
137936,1294,11290,21487,24656,9914,81425,31915,22561,32111,31829,53889,22615,62778,72753,66647,37937,18859,18073,8915,11863,1833,5584,3740,2702,16357,29406,4566,5036,11647,75931,11885,27746,28175,7844,6271,4413,15407,24534,26667,31790,148749
