,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
112112,5974,2277,740,4602,5751,7445,17511,25909,6762,13395,5205,1907,1908,2899,2466,10926,16997,15682,16064,13151,2260,2618,8786,7001,12446,1774,1242,931,9904,15415,1975,9303,716,4971,10036,4168,6600,2638,6169,5387,3107,7932,1272,552,3536,3607,6285,17097,25080,7723,12853,4174,2268,2097,3530,6280,9308,11575,12829,11469,13635,2780,2508,8150,7000,9887,1897,2781,575,12080,8982,3611,10745,1096,8493,10325,2809,6457,2564,689,5328,2876,20972
112314,8098,2241,532,5279,5442,7214,18599,26126,6684,12520,5170,1884,1888,2870,2467,10557,18630,16411,18123,13247,2362,2658,9107,7176,12804,1797,1316,1848,9030,15588,1955,10809,777,5037,10104,4731,6813,2638,7275,5335,3118,10498,1314,436,3914,3782,5925,18041,25894,7683,12042,4268,2275,2007,3498,5929,9295,11394,14989,12344,14788,2725,2703,12247,7197,9563,1765,3719,1267,11282,9882,3723,12403,1194,7659,10753,4501,6457,2564,689,5408,2922,20227
112516,7607,1697,573,4644,5577,6667,18934,24674,5804,11661,5285,1783,1792,2846,2397,9686,19620,14709,17887,12775,2365,2532,8872,7171,13088,1854,1281,1822,9077,14666,1959,10513,744,5187,10140,4807,6786,2638,7322,5338,3038,8794,964,362,3479,3515,5738,17691,24727,7398,11657,3987,2245,2038,3329,6061,8883,11980,14713,13320,13836,2791,2775,9846,7195,9577,1843,3628,1324,10946,9855,3680,11792,1093,7744,10821,4697,6457,2564,689,4987,2854,24540
112819,8490,1928,592,5360,5523,7455,16972,24791,6293,12984,4572,1910,1896,2807,2512,11016,19986,14897,17061,13243,2242,2629,9933,6805,11705,1837,1311,1416,8309,15118,1920,9779,736,4875,10185,4693,6601,2638,6711,5538,3096,10100,1121,455,4103,3656,5462,16801,26656,6949,12915,3810,2247,2097,3527,5828,9350,11566,13241,13092,13990,2749,2745,10430,7114,9264,1753,2985,1130,10661,9618,3596,11622,1171,8520,10837,4609,6457,2564,689,5610,2735,25800
112920,7955,2194,576,4549,5331,6934,17043,24896,6372,12186,5145,1704,1838,2867,2489,10592,19969,16088,18309,13643,2442,2604,9238,7133,13562,1854,1314,1839,11121,14888,1992,9519,598,5126,9982,4210,6736,2638,6652,5198,3015,9974,1272,591,3798,3490,5678,17852,24738,7589,11492,4149,2234,2055,3267,6216,8850,12154,14794,13492,14266,2870,2842,10183,7053,9680,1888,3805,1049,11860,8080,3679,11071,928,8232,10512,3595,6457,2564,689,5051,2952,21241
113215,8142,2091,424,5312,5048,7414,17595,25565,6519,11850,5003,1856,1874,2719,2466,10526,21478,15014,18864,13110,2280,2586,9667,7108,13456,1864,1290,1802,9930,14302,1962,9577,585,5326,10009,4682,6882,2638,7805,5510,3153,10732,1143,517,4022,3428,6003,16764,25737,7581,11558,3952,2293,2097,3472,5859,9095,12602,13700,13125,14498,2725,2665,10734,7180,9645,1863,4153,1334,11369,9018,3659,12247,1169,8015,10813,4460,6448,2551,689,5501,2958,24774
113316,8867,2369,746,5224,5338,6935,17832,25542,5891,10792,4917,1865,1841,2834,2442,9535,18833,11614,18385,12419,2181,2644,8840,6874,13247,1775,1307,1677,10059,12351,1890,7747,390,5035,10043,4409,6815,2638,7160,5383,2974,8937,878,484,3793,3427,5900,16963,24577,7370,11114,3965,2293,2092,3342,6031,8246,11684,11967,13373,12869,2746,2749,9322,6910,9746,1807,3274,959,11517,8428,3609,10303,974,8001,10520,4028,6453,2564,689,5228,2805,21637
113619,6978,1853,731,4683,4765,6085,18508,25695,5888,11625,4708,1897,1830,2802,2345,9990,20722,15024,19270,12475,2125,2617,8660,6265,13536,1820,1317,2076,11579,14914,1890,9998,741,5209,10109,4809,6781,2638,7131,5194,2964,8050,737,507,3398,2815,5099,16156,25017,6360,10346,3446,2228,2037,3350,6130,8098,12829,12694,13134,13364,2677,2946,9245,6687,10014,1838,4300,1198,13285,8476,3223,11135,923,7641,10748,4478,6441,2564,689,5433,2640,25986
113821,8008,1748,338,5267,5543,6968,13790,20382,4796,11176,4394,1714,1851,2632,2276,10047,17631,13443,15194,12199,2264,2475,9817,7038,12962,1770,1289,1689,10900,15448,1853,8697,699,5095,9840,3692,6887,2638,7468,5301,2778,8764,1052,137,3409,3624,5556,13785,19954,6743,10802,3547,2205,1970,3248,5596,9213,9989,12816,9431,12586,2508,2772,11510,7081,9621,1786,3739,1267,12229,8943,3617,10958,999,8285,10410,3393,6457,2564,689,5064,2570,22844
113922,8394,2397,537,5072,6063,7830,19316,25700,6736,12566,4774,1789,1853,2839,2485,9776,20115,13481,17162,12920,2135,2592,9839,7045,12917,1862,1279,1429,9081,13266,1945,9289,745,5295,9657,2210,6827,2638,7196,5238,2776,10583,1280,393,3793,3996,6596,18493,24475,8264,12495,3565,2242,2094,3523,6093,9675,12656,13330,10621,14170,2718,2737,10283,7306,9738,1860,3841,1026,12502,9321,3734,11716,1107,8289,10514,2642,6434,2564,689,5138,2882,21579
114116,8206,2223,752,5072,5573,7799,18978,27318,6714,12648,5467,1904,1897,2841,2521,10809,21527,15672,18639,13506,2411,2597,9113,7099,13080,1859,1319,1891,10237,13421,1868,10159,732,5302,9789,3939,6876,2638,7717,5504,3075,10312,1091,513,4002,3469,6165,17628,25996,7583,12635,4158,2270,2059,3572,6255,8994,13661,14777,13826,14151,2852,2788,10816,7317,9282,1886,4254,1142,11840,8918,3584,12242,1064,8184,10577,4345,6457,2564,689,5489,2927,25042
114217,7527,2211,697,4906,5344,7666,17974,25500,5081,10984,4813,1890,1913,2884,2466,10345,19921,14824,18144,13217,2349,2467,8333,6898,13412,1847,1292,1434,10796,14030,1951,9343,685,5095,10182,4431,6757,2638,6405,5374,3131,9157,1147,545,3851,3683,5976,16393,25185,6437,10430,3771,2262,2086,3578,5803,8382,11726,13985,12281,14510,2813,2763,9372,7209,9648,1897,3534,814,12073,8947,3540,10629,972,8566,10739,4234,6457,2564,689,5488,2895,26020
114318,7646,2284,494,4807,5766,7321,19109,27925,7197,12412,5137,1897,1873,2875,2500,11240,21480,16343,18157,13499,2425,2688,9759,6974,13233,1743,1184,1329,11018,14914,1914,9477,772,5037,10006,4280,6883,2638,6769,5357,2582,8604,1090,511,3863,3819,6278,18618,27626,8217,12741,4110,2284,2087,3602,6236,10449,12293,15383,12152,14451,2870,2965,11752,7102,10151,1793,3444,1012,13056,9408,3653,12091,1166,8481,10753,4307,6457,2564,689,5484,2446,26381
114419,8734,2108,608,5367,5754,7307,18495,27132,6705,12727,5557,1863,1915,2881,2509,11157,21237,16762,19742,13462,2405,2571,10333,7002,13415,1824,1208,1712,10758,13767,1899,8628,608,5409,10112,4639,6884,2638,7415,5037,3148,9973,1264,454,4101,3702,5632,17253,26516,7718,12450,3994,2190,2097,3546,6231,10330,13176,14195,13427,14225,2755,3025,10099,7322,10183,1844,3493,1235,12736,8414,3580,10833,1058,8358,10800,4637,6451,2564,688,5436,2869,25356
114621,6209,1438,715,4897,5461,6744,18433,24744,5648,10883,4677,1908,1858,2850,2122,10551,17426,14325,16781,12487,2298,2690,8693,6353,13217,1750,1318,1870,11108,14154,1927,9954,768,5295,9975,3719,6848,2638,7085,5168,3011,8680,875,539,3730,3445,5543,16654,25700,6311,10007,3920,2303,2097,3600,5339,7694,11186,13305,11705,13546,2519,2818,9809,6975,8967,1800,3765,1402,12264,9407,3661,11651,1180,8532,10785,4009,6431,2564,689,5345,2849,24415
114823,7404,1916,585,5176,5694,7385,19160,25916,6756,11146,4273,1862,1774,2810,2361,9897,20300,14338,18910,12921,2245,2381,9044,7047,13746,1823,1209,1829,11359,13274,1958,8088,631,5232,10014,4468,6865,2638,7379,5400,2827,9728,1015,471,4021,3666,5947,18145,25988,7782,11376,3222,2194,2086,3548,6145,8486,13146,12881,13547,13356,2752,2466,10552,7143,10240,1837,4097,1126,12882,9207,3640,10647,989,8303,10644,4478,6457,2564,689,5427,2737,24909
115017,8335,2061,669,5073,5008,7003,18206,26092,7176,12595,4842,1894,1915,2874,2505,11040,20049,15453,18624,13522,2359,2677,8663,7160,13449,1850,1244,1887,9951,15882,1953,9712,735,5102,10146,4800,6787,2638,6902,5551,3161,9938,1017,376,3618,3273,5731,17784,25033,7726,12286,3919,2290,2097,3480,5617,9697,13098,14305,11785,14179,2833,2981,12618,7261,9568,1698,4160,1236,11287,9413,3655,11130,991,8232,10712,4389,6457,2564,689,5454,3005,24477
115219,8439,2518,620,5237,6074,7627,19983,24539,7119,13194,4601,1867,1880,2868,2422,10246,20149,14905,18515,12945,2174,2579,10411,7034,13225,1777,1258,2054,8901,11061,1899,9930,648,5093,10164,4341,6890,2638,7638,4985,3050,10098,1275,516,3990,3815,5779,18153,25370,7785,12131,4276,2255,1929,3568,5928,9162,12174,13033,12363,14267,2702,2880,9943,6895,10006,1882,3846,823,10890,6862,3598,11799,1068,7928,10689,3642,6457,2564,689,5252,2704,22908
115320,7543,2361,667,4636,5077,6821,18183,24535,5688,12287,5075,1737,1805,2788,2416,10354,20251,14599,18221,12992,2402,2620,9394,6932,13765,1787,1293,2023,10479,12617,1967,9866,749,5114,10169,4592,6852,2638,7266,5317,3185,9168,1174,617,3757,3216,5819,16687,23895,7096,12307,3396,2202,2076,3535,5380,9543,12552,13054,13268,12557,2684,2717,9857,7056,9736,1892,3840,1192,11625,7871,3552,10889,862,8014,10699,3695,6457,2564,689,5170,2726,26209
115724,6450,1885,618,4778,5341,7516,18507,24515,6156,12550,4861,1911,1910,2864,2427,11430,18648,15461,16040,13419,2373,2645,9971,7155,12839,1772,1315,1684,9415,14302,1968,9882,726,5228,10052,4695,6667,2638,7267,5348,3120,9744,1276,499,3803,3972,6426,17686,25136,7391,12722,4214,2304,2096,3576,6246,9977,12367,14314,10876,14523,2766,2893,9138,7292,9721,1817,3883,1293,11733,9522,3693,11829,1139,8379,10769,4536,6457,2564,689,5292,2871,20027
115825,6826,2157,764,5049,4876,6644,18033,24542,6091,12054,4549,1831,1899,2835,2481,10980,19382,15268,18661,13166,2475,2431,8584,6976,12836,1815,1266,1558,10545,13992,1899,9296,693,5056,9946,4368,6802,2638,7513,5210,3176,10507,1233,617,3887,3269,5851,17750,25454,6643,11924,3523,2287,2034,3414,5946,9812,12375,14365,12805,13305,2678,2677,10439,7055,9587,1814,3196,1278,11461,8672,3288,11584,972,8503,10743,4397,6457,2564,689,5303,2981,23648
116221,7965,1660,350,5067,5531,7109,16413,22395,5874,10943,4691,1722,1810,2724,2415,8968,18676,13248,16914,12326,2196,2444,10108,6868,12950,1816,1270,1202,11126,14955,1893,9286,755,4993,9683,4635,6883,2638,6933,5394,2753,9398,1072,170,3967,3350,5695,15593,24435,6572,10414,3250,1948,1908,3335,6167,7259,10563,10734,11995,12778,2765,2568,11148,7162,9606,1863,3575,970,12453,9456,3641,11176,1040,7094,10316,4228,6457,2564,689,5474,2580,24474
116423,8007,2058,413,4769,5417,6651,15868,21790,6205,10152,5133,1825,1750,2844,2485,9604,20365,15253,19019,13126,2397,2323,9924,6984,13491,1859,1272,1869,11198,14883,1939,9002,749,5031,9738,4347,6869,2638,7554,5017,2983,9057,1101,327,3904,3543,5584,15698,24374,7103,9784,4234,1973,2094,3436,6130,8831,13010,12952,12416,12939,2677,2410,11199,7178,10110,1892,4268,1360,12594,9993,3687,11997,1165,8178,10191,3940,6457,2564,678,5391,2872,21942
116524,8316,2322,660,5299,4857,7042,18861,27410,6659,10436,4611,1836,1857,2804,2417,8997,18240,13295,19207,12746,2261,2263,9317,6849,13309,1798,1268,1561,10381,13416,1987,8796,730,5115,9954,3991,6883,2638,7377,5284,3114,10632,1262,420,4327,3618,5513,18291,26585,7798,10165,3628,2234,2097,3523,6104,7647,11193,11990,14099,12632,2681,2430,10969,7079,9549,1891,3736,1050,11280,8068,3593,10043,1055,7292,10775,4021,6457,2564,689,5445,3016,25043
116726,6911,1806,625,5039,4936,6275,16954,22434,5610,10510,3245,1844,1789,2627,2364,8814,17467,11145,17517,11465,2122,2124,8631,6454,13535,1813,1308,1933,11006,13213,1817,9714,647,5200,9881,4390,6825,2638,7198,5336,2986,8933,932,571,3671,3363,4741,17418,23644,6457,10049,3276,2198,2046,3459,6073,6963,10456,11580,12469,11053,2369,2378,9415,6688,9973,1896,4255,1380,12839,8803,3503,11363,1112,7403,10708,4431,6449,2564,689,5454,2899,23561
117021,6359,1685,516,4773,5708,7227,17844,25179,6228,12556,5172,1860,1897,2770,2497,10655,21100,15717,17619,12594,2196,2530,9869,7084,13354,1865,1295,1996,11103,14452,1851,10167,749,5160,10147,4753,6852,2638,7187,5615,3137,8613,1041,525,3708,3735,5919,17364,25322,7352,11950,3973,2274,2097,3406,6346,8520,13586,12618,11905,13664,2822,2584,9877,7064,9724,1892,4372,1181,12519,9056,3634,12235,1163,8431,10735,4677,6457,2564,689,5512,3009,23094
117122,6864,1404,665,5028,6002,7650,18783,24549,6457,12543,3938,1881,1903,2816,2252,10761,19768,12847,17453,13034,2274,2447,10103,6977,13688,1790,1241,1841,11261,14817,1973,10307,753,5301,9884,4580,6881,2638,7280,5373,2818,7524,859,341,3587,3848,6418,17219,25909,6725,11781,3591,2274,2089,3569,5767,9101,12633,13721,12242,13708,2732,2900,9518,7200,9667,1870,3956,1325,13190,9808,3629,11730,1153,8628,10442,4321,6457,2564,669,5366,2548,24213
117324,6701,2140,608,4911,5707,7168,18199,23929,6640,10909,4634,1810,1883,2808,2501,10955,19135,12898,17005,11883,2043,2556,8472,6941,12188,1851,1306,1906,10563,14227,1894,10036,645,4911,10163,4764,6526,2638,6555,5291,3139,8960,1249,563,4008,3835,6229,17679,24119,7797,11791,3634,2275,2059,3408,5911,9868,11738,12797,12276,13007,2779,2804,9244,7066,10070,1792,4154,1175,12103,7856,3683,10791,1002,8271,10654,4633,6457,2564,689,4866,2961,22857
118023,8498,2360,661,5630,5974,7805,19785,28547,6881,12950,5468,1870,1858,2869,2521,10805,20458,15864,18718,12978,2430,2632,9546,7221,13486,1837,1299,1533,10553,14246,2007,10412,755,5395,10194,4767,6890,2629,7897,5241,3037,10141,1301,540,4123,3967,6362,18380,27693,7773,12559,4208,2293,2080,3449,6288,9687,13386,14200,13123,14053,2706,2796,11790,7229,9806,1896,4062,1000,12150,8474,3575,11854,1182,7917,10832,4677,6457,2564,689,5287,2885,24830
118124,6569,1713,743,5423,4295,7051,18366,28778,6905,12727,5261,1879,1795,2860,2403,11054,20520,15928,19781,13750,2480,2750,8602,7151,12832,1677,1293,1945,9521,14999,2011,9812,478,5194,10044,4488,6889,2638,7766,4659,2776,9103,1181,617,3944,3045,6004,18007,27945,7999,12163,4370,2265,2096,3525,5555,9184,13202,14514,14298,14679,2872,2866,10174,7231,9234,1758,4143,1304,11486,8833,3607,11945,1048,7871,10796,4442,6456,2564,689,5125,2773,24788
118225,7841,1617,449,5089,5573,7073,17592,26773,6505,11471,4626,1768,1780,2723,2454,9816,18291,14106,18093,12925,2325,2558,9295,5403,13238,1605,1236,1932,10927,15042,1858,9503,683,5208,10013,4475,6883,2638,7369,5497,3111,8654,589,351,3899,3628,5861,17418,27001,7659,11275,3940,2241,2095,3589,6198,8110,10003,12437,11441,13569,2383,2655,10212,5794,10062,1805,3825,1403,13290,9833,3471,11352,1018,8036,10631,4611,6218,2564,689,5467,2934,20723
118528,8130,2030,635,5048,5593,7100,19123,25291,6255,12288,5059,1788,1875,2719,2346,11052,20716,16131,18771,13367,2422,2638,8905,6834,13045,1775,1267,1225,10992,12855,1910,8585,544,5236,10091,4408,6842,2638,6993,5276,2806,9605,1098,569,4019,3670,5536,18604,26453,7752,11082,4205,2251,2022,3155,6069,8712,11796,13771,12285,13435,2861,2832,10814,7273,9962,1895,3477,935,11440,7883,3219,10842,881,8005,10757,4533,6457,2564,689,5192,2825,27037
118730,7658,2246,402,4736,4917,7209,17631,24050,6901,12564,3779,1892,1710,2618,2293,9832,18713,13423,16781,12490,2062,2580,8652,6944,12549,1807,1292,1740,10791,15667,1886,9722,719,5297,9898,4397,6811,2638,7382,5411,3131,10199,1297,396,3709,3269,5668,17609,24753,6890,11634,3777,2258,2015,3230,5732,8590,12167,12589,12651,12989,2344,2420,11708,7024,8763,1749,3566,1365,12025,9976,3560,12029,1156,7648,10662,4474,6457,2564,689,5459,2932,24374
118831,7508,1646,731,4589,4559,6299,14949,24024,5970,11639,5083,1773,1882,2814,2239,10230,19313,13198,18832,12774,2372,2675,7946,6990,13106,1799,1304,2002,10920,15859,1978,10450,761,5218,10069,4785,6589,2638,7251,5242,3075,8287,899,548,3832,3082,5808,16219,25484,7042,11884,4103,2296,2036,3574,6076,9265,12171,12847,12591,13421,2559,2754,9824,7085,9781,1890,4410,1251,13237,10150,3640,12302,1087,8293,10814,4697,6457,2564,689,5161,2916,21172
118932,7873,2120,547,5512,5474,7285,18441,26964,6911,12395,5211,1909,1880,2889,2479,10590,21197,17213,18901,13597,2507,2599,9385,7049,13702,1844,1318,1947,10561,14405,1868,10716,765,5282,10096,4677,6882,2638,7912,5075,3079,9651,1227,489,4125,3875,6187,18653,26499,7333,11980,4055,2296,2093,3512,6202,10053,13745,15393,13691,14642,2884,2655,11167,7207,10046,1843,4314,1435,12544,8824,3404,11882,1183,8194,10330,3390,6457,2564,666,4930,2919,26267
119025,8731,2206,372,5393,5877,7630,19075,27292,7001,12851,5407,1783,1849,2887,2497,10404,19466,16662,18746,13498,2424,2709,10748,7129,12783,1754,1228,1882,10939,16138,1925,10226,728,5252,10171,4562,6887,2638,7731,5563,3152,10438,1275,373,4050,3793,6089,17639,27048,7962,12771,4228,2280,1868,3488,5885,9404,11537,14964,13945,14527,2725,2894,12623,7200,9540,1632,3213,1313,12774,10226,3680,12321,1105,7997,10632,4209,6457,2564,689,5478,2941,23750
119126,7419,2180,420,5329,5271,7636,17313,25583,5883,14017,4879,1877,1884,2892,1888,11729,20883,15944,18359,13370,2422,2698,10356,6834,13840,1617,1231,1690,11171,14009,1975,10163,777,5351,9892,4132,6890,2638,7500,5173,2808,9532,1166,304,3722,3341,5662,16303,23981,6900,12609,3861,2253,2049,3555,5426,9450,12979,14170,12508,13565,2581,2935,12623,7117,10030,1786,3812,1229,12678,9657,3644,12519,1076,8421,10612,4125,6457,2564,680,5546,2856,27215
119732,9037,2413,406,4870,5759,7082,18146,26545,6888,12098,5167,1647,1865,2878,2478,10387,19633,16075,19842,13598,2369,2730,10474,7134,13541,1796,1291,1484,10983,14041,1972,8911,763,5269,10185,4709,6888,2634,6971,5440,3089,10528,1274,381,4197,3819,5822,17338,25728,7552,12388,3849,2312,2097,3542,6067,9863,13152,13968,12062,14417,2854,2852,11804,7202,9495,1839,3508,707,12503,9198,3740,11556,1139,8282,10790,4657,6457,2564,689,5577,2859,25230
119833,8501,2269,647,5471,5737,7504,18473,26419,5938,12247,5270,1849,1841,2872,2458,10176,19835,16158,18981,13031,2174,2570,7800,7045,13025,1826,1324,1866,10241,14523,1929,9798,712,5208,10109,4493,6888,2638,7281,5476,3182,9421,1090,496,3972,3439,5760,17365,26205,7217,12263,4079,2254,2063,3505,5811,8968,13017,13574,13754,14442,2811,2968,9148,7099,9118,1755,4087,1109,12390,8773,3649,11974,1077,8262,10797,4499,6457,2564,689,5285,2931,25891
120010,7345,2051,586,4775,5282,7164,17280,25128,5955,11788,4131,1842,1909,2728,2239,10411,20011,13810,17120,12269,2279,2485,9929,7024,13470,1820,1285,1871,10442,13450,1928,9001,677,4792,9862,4395,6604,2638,6861,5259,2964,9291,1118,329,3723,3310,5609,15875,24168,7351,11610,3552,2220,2033,3275,6062,8914,10740,12299,11619,12849,2558,2449,12405,7175,10053,1896,3856,1144,12152,7494,3491,10866,990,8334,10496,3703,6457,2564,689,5061,2753,22861
120111,9284,2192,621,5442,5183,6945,19687,26787,6719,11766,4800,1885,1805,2889,2471,9984,19049,13388,19611,12645,2364,2613,8367,7149,13380,1828,1309,1460,11042,14555,1942,9226,745,5119,10094,4750,6863,2613,7712,5259,3056,10306,1125,579,4051,3445,5204,18287,26284,7790,11189,3897,2308,2003,3428,5935,9076,11900,13448,13971,13725,2696,2843,10142,7144,9599,1775,3976,945,12407,9328,3592,10457,1149,7440,10785,4680,6457,2556,689,5452,2985,22932
120212,7362,1991,631,5347,5176,7177,18713,24952,6504,11673,5000,1890,1881,2861,2426,11251,20636,16203,18052,13230,2339,2579,9792,6625,13163,1858,1322,2038,10419,12593,1925,10544,697,5279,9599,3391,6889,2638,7337,5192,3162,9651,897,586,4185,3201,5464,17029,26590,7600,11848,3843,2306,2097,3597,6091,10274,13567,13786,13323,13904,2735,2800,9597,6977,9712,1827,4125,1405,12301,9249,3712,11013,1143,8462,10595,3963,6457,2564,686,5295,2956,24357
120414,5655,1820,741,4911,5389,7462,17518,26556,5453,11371,5393,1875,1908,2898,2521,10911,20625,15756,18088,13122,2376,2743,8269,6691,12736,1851,1243,1923,10456,14802,1983,9142,722,5429,9539,3560,6887,2638,7312,5192,3122,6792,1003,577,4153,3654,6170,17102,24792,7018,11679,3825,2306,2083,3538,6253,9276,12995,14232,11818,14040,2394,2938,8836,6908,10038,1888,4272,1272,12547,9714,3682,11272,1104,8567,10020,4088,6457,2564,676,5220,2973,23705
120515,6258,2319,776,4627,6011,8159,19711,27106,5315,10961,5615,1907,1894,2899,2486,10760,20332,15887,18909,13623,2444,2596,7717,7104,13369,1823,1302,1826,11070,15057,1979,10683,699,5274,9956,4243,6797,2638,6933,5470,3158,7659,1199,640,3596,3926,6539,18827,27578,6835,11955,4376,2281,2097,3556,6259,9301,13490,14944,12053,15276,2801,2984,8433,7235,10137,1898,3722,1319,12711,9127,3735,12521,1153,8596,10686,4528,6457,2564,689,5549,3014,24037
120717,7464,2344,657,4837,5210,7494,16818,25006,5802,11976,5225,1846,1901,2833,2516,10581,19813,16459,18994,13313,2188,2657,8824,7132,13574,1848,1289,1818,11077,14365,1886,8664,608,5249,9970,4002,6825,2638,7389,5270,2924,9589,1068,512,3647,2918,5669,16482,26757,7102,10700,3528,2300,2095,3436,6066,7893,11547,13790,13218,13854,2681,2579,11189,6925,9988,1822,3907,1275,13175,8397,3449,10072,899,8428,10819,4477,6457,2564,688,5082,2753,24153
121416,6735,2012,683,4689,4497,6139,14526,23900,6125,11354,5247,1838,1829,2480,2264,10293,17175,16302,16594,13042,2295,2535,8102,6775,13079,1655,1252,1575,9578,14120,1846,5611,437,5107,8165,1843,6774,2638,6361,4553,2770,8504,1143,555,3516,3497,4773,15682,23147,6604,10153,3676,2178,2053,3046,5460,7865,9052,13841,12700,14040,2475,2606,12113,6855,9183,1666,3309,1233,11476,8738,3362,7925,636,6731,9625,1967,6457,2564,663,4741,2392,22865
121618,6451,2086,361,5025,5434,7130,18312,24351,6228,11545,4664,1847,1774,2731,2400,9999,18129,14349,16496,12736,2239,2270,8375,6966,12518,1839,1312,1767,9914,14496,1817,9534,736,4875,10126,4614,6774,2638,6684,5198,2999,9659,1250,174,3609,3712,5923,17239,23804,7056,11095,3789,2264,2093,3252,5564,8779,10991,11964,9805,13257,2486,2668,8235,6939,9339,1812,3474,1391,11348,9442,3340,11500,1169,8225,10505,4291,6454,2564,689,5172,2785,21617
