,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
170631,2128,13392,22895,29290,14075,88803,41908,24132,34179,33785,54129,27340,69222,75741,66624,36409,19055,18659,10200,12525,1836,7057,4394,2722,18582,31271,4515,6418,10989,76627,14947,27316,30247,7993,6267,5292,16126,24409,26503,31450,152880
170934,2091,12610,21541,28189,12942,86152,40230,23337,32927,34424,53648,25017,67057,75014,62984,39100,19645,18048,10416,11959,1636,6643,4101,2533,18043,31575,4432,5998,11701,78260,16859,26896,28902,8051,6188,5185,16293,25790,26230,32161,153740
171330,1619,12466,21390,28140,12184,84212,34957,22432,31576,32835,52807,25018,69950,75365,66596,38014,18068,18590,10100,11866,1835,6834,4146,2347,17839,31054,4533,5764,10582,75652,14605,27488,29860,7894,5972,4614,15119,22342,24302,30413,150053
171431,1579,11393,20403,27045,12476,80313,34788,21890,31503,34358,53521,19081,60010,71498,77656,36628,18704,16953,10302,11856,1713,6427,4079,2295,15363,31202,4665,5406,11025,75838,14857,25821,29016,7919,5966,4465,14215,22705,24555,31060,150600
171532,1613,11193,19598,23919,11143,75943,36236,19871,30343,32847,52830,21369,61844,71151,67207,35440,19931,17920,9855,11842,1772,6796,4483,2569,17322,30490,4775,6058,11931,75012,13137,26501,26324,7932,5997,4829,14205,24343,24031,31208,147454
171633,1857,12185,20169,26760,11758,80474,35839,21434,30933,33176,51484,25533,67220,73590,72878,38099,19694,18378,9694,12124,1834,6736,4393,2374,18397,30634,4787,5781,12037,77181,16960,26969,28936,7941,6119,5091,14914,21694,24310,29219,149704
172029,1063,10231,17351,22702,8970,70988,29585,17841,28574,32673,52296,20743,58998,67747,60564,31914,17259,17468,9506,11583,1768,5940,4573,2483,16691,29694,4605,5927,11633,71064,13934,24285,24346,7679,5657,4803,12949,21870,24282,30316,145208
172130,1865,11790,22055,27373,12804,82149,39142,22195,30377,32355,52200,25065,67289,72626,72296,36237,19063,18333,10082,11999,1806,6551,3757,2689,18160,30761,4460,5547,11420,76698,16082,26838,28658,7897,5900,5031,15410,22931,24261,31278,147055
172332,2002,12805,22878,27824,10688,81174,34747,21850,31432,32478,52378,24156,64405,74011,74100,36570,19924,18090,10145,12575,1782,6170,4110,2210,17557,31017,4762,6608,12868,76545,13272,27344,29678,7935,6228,4397,14760,23201,25223,31403,151832
172433,1233,11279,17907,25225,11358,78500,34661,18859,28052,30212,50135,25518,66180,74781,70123,37546,17840,18288,9115,10946,1728,5937,4177,2296,16917,29426,4455,5237,10788,78268,18833,27232,28507,7760,6168,4071,13926,23064,24996,32184,144172
172534,1597,12597,20650,26710,12940,84407,40507,22271,31472,32731,52466,25162,66780,74777,62391,40988,19738,18684,10255,12576,1812,6927,4511,2598,17267,31416,4729,5562,11438,74549,17647,27654,29852,8040,6053,3648,14869,23262,24894,31757,150059
172635,1472,10623,19997,24246,9579,79692,32647,20793,28498,30230,54494,24560,66893,68591,66591,36182,17824,18069,9286,12809,1810,6307,4109,2714,17353,30275,4355,5477,11700,73351,13468,26905,27081,7836,6066,4278,14123,22090,23647,29787,141188
172938,1962,11150,21596,25310,10380,77025,36100,19271,29099,32095,52085,25282,66377,72493,71232,37750,19593,17710,9593,12708,1830,6458,4134,2669,17307,29943,4560,6059,12725,75006,17305,25822,26664,7871,6208,5030,14318,21505,24699,30177,149488
173132,1341,11882,20345,25990,11275,78875,33529,19668,30917,31701,50611,23551,61846,73868,71341,36749,17792,17778,9123,11363,1807,6381,4106,2550,17914,29460,4318,5653,12819,77169,15478,24310,24708,7266,6079,5953,16471,26249,25757,30865,145538
173233,1088,10451,20036,22302,8033,74984,32935,18669,29237,31279,48366,22302,62047,73688,65996,34292,17534,17585,8912,10144,1708,6342,4446,2336,16366,29526,4157,5367,12539,73139,15094,25781,28317,8002,5937,5943,14544,24245,24738,31766,145836
173334,1259,11097,19865,25104,9123,81492,33739,22082,32215,30775,52381,23547,65725,71906,73797,36736,18337,18038,9292,11937,1832,6211,4296,2557,18192,30209,4510,5879,13566,73152,21252,25732,26922,7637,6004,4785,15908,24428,26080,31095,144250
173435,1683,11735,20147,26989,9681,81312,33965,19639,30156,31764,48378,24593,65735,71635,69288,36868,18830,17294,9846,10815,1817,6303,4444,2552,15563,29922,4710,5507,12052,73255,17309,26345,27577,7921,6009,4986,12845,21846,22973,30932,148842
173536,2033,12509,21773,29425,12671,84137,39499,21998,31813,32638,47163,26327,67980,75148,71447,37717,19624,18629,9760,12443,1773,6483,4334,2057,17458,30404,4781,5901,12473,76542,16683,26709,29738,8010,6064,6059,15758,24122,24262,31037,153125
173637,1659,12194,21584,28539,12210,89549,38949,23610,32885,33473,55413,26350,69755,77210,70911,37902,19542,18627,10422,13067,1827,6945,3929,2722,17953,31320,4448,6511,12631,75218,17110,27365,29884,8039,6242,5573,16675,25961,25945,31580,153304
173738,1353,9976,16094,22023,9893,72175,32178,18798,24624,29327,45229,22072,59798,63684,67734,35536,16279,16866,9425,9935,1753,5572,3553,2553,16011,27554,4487,4946,10976,71090,16669,23056,24398,7539,4971,4730,13048,19799,20409,28979,138140
173839,2255,12569,23177,31186,13172,88280,38552,23097,30891,33736,50274,25966,70010,74203,67460,38297,17969,17779,10053,11018,1800,6080,4471,2316,17429,31177,4711,5658,10545,76480,19253,26407,28368,7958,5825,5332,16068,24924,24171,32416,149377
173940,1464,10894,19239,24979,10779,77496,36749,19637,28897,32315,50168,24492,67831,73733,66292,40537,18494,17917,9656,10879,1836,5867,4276,2580,16352,28664,4761,5063,11155,75644,17120,25195,26378,7755,5687,4540,12829,20688,23465,30625,143920
174437,2398,11768,22207,28428,12963,81688,38532,21707,29611,33489,53329,24935,69155,73776,64679,38879,19998,18610,9730,12708,1824,7116,3245,2545,18608,30823,4619,6058,9472,76427,14410,26172,27987,7687,5836,4783,14211,22652,25082,30746,149954
174841,1692,10484,19802,22948,10632,77928,33905,20098,29847,32879,49507,23056,66592,72089,68142,35919,19205,17782,9209,12211,1784,6524,4146,2474,16913,30287,4700,5784,13264,73031,17865,26324,25793,7932,5057,5052,14541,20357,23000,29966,146013
175035,1988,12002,22645,29768,14437,86897,42098,22605,31208,33297,50972,24566,69086,76263,70617,42084,19976,18523,10328,11895,1829,6928,4084,2725,17760,31125,4730,5469,10687,78798,18915,27674,29747,7995,6058,4685,14654,21641,24946,30288,151572
175136,1855,12863,22206,30329,13361,86731,40320,22802,32471,32085,48970,25967,67652,76945,65325,40132,20348,18311,9485,12081,1828,6767,4348,2696,16528,30297,4488,5394,12004,76803,19864,27105,29167,8047,6029,5246,15150,24108,24805,31982,148776
175237,1171,11706,20625,22105,10265,79902,37166,18828,30039,31968,49526,26011,67867,72886,72885,39678,19932,18403,9722,12299,1800,6272,4075,2620,16789,30093,4543,5618,12920,75089,16189,26200,28129,8007,6055,4229,13303,20502,23851,30485,145823
175338,1773,11756,20660,27172,10932,83510,32448,20899,29894,29466,54362,25301,68924,76361,57675,34382,19655,18315,9936,11784,1810,6181,4577,2271,16767,30653,4808,6050,11029,76527,19719,26798,28132,7994,6360,5710,15700,22296,23568,31900,149193
175439,1908,12091,22269,27814,10655,82476,35746,20160,30449,32824,48225,24286,64141,72495,67738,35705,18976,17893,9442,11134,1819,6173,4376,2318,16551,29775,4693,5269,11950,74479,16660,27580,29268,7801,5999,5169,15303,21077,24980,30362,145326
175540,1981,11845,20668,27675,11269,82309,34362,21222,31161,32492,57220,23430,66939,74012,69800,34479,19307,18386,9942,12460,1830,6176,3609,2554,17444,30548,4326,6411,12092,77865,14447,26090,26955,7623,5654,5088,14912,20085,23540,29428,145734
175742,1281,10409,20550,24923,9529,77854,32914,19151,30315,31381,52862,26529,66467,72215,66049,37009,19607,18181,10178,12787,1822,6785,4385,2725,18446,30951,4708,6397,12039,75974,16178,27200,27681,8064,6097,5336,14569,22083,23336,30813,149023
176037,1459,10860,18367,26071,11397,78602,36960,21737,30992,31821,52098,25568,66224,74549,57074,40124,20127,18100,9863,11930,1789,6582,4033,2453,16299,30281,4666,5871,11086,77097,16112,26928,27757,7760,6087,5119,13753,22963,24448,31267,149474
176239,1709,11334,17666,23496,11009,74039,33885,20322,27975,32959,47663,22842,64128,73976,72865,37658,19170,18296,9649,11474,1827,6286,4104,2600,15833,30225,4583,5356,13591,75154,15414,26809,27662,7907,5609,5292,13538,22257,24159,29454,144932
176441,1895,11886,20499,24661,9629,78813,34235,19331,29120,30817,49877,23452,64146,76240,67557,35528,18802,17678,9235,10768,1677,5475,4326,1740,17166,29695,4669,5221,12857,75404,15869,27061,28976,7934,5854,5268,14464,20501,24165,29646,145694
176542,1915,12173,22235,28332,12219,82184,38621,22424,31147,34115,49469,24121,67431,75163,66452,44647,20817,18494,10320,12121,1836,6794,4191,2701,16237,31431,4507,5478,10913,78476,18501,26791,29946,8049,6256,3996,13991,22877,26103,30812,150504
176744,1774,11946,19561,26953,11652,79670,37590,19869,30451,32173,51643,24399,65343,72858,67287,38026,17808,18025,9428,12214,1787,6293,4220,2583,16479,29556,4275,5310,12029,75776,15269,27236,29006,7825,6313,5161,14041,21841,24555,30323,146658
176845,1967,12920,20874,28071,11822,84123,36995,20400,31425,34036,54140,25535,68330,74579,61384,40479,19032,18460,9385,11809,1836,6383,4356,2725,16475,30486,4661,5500,11595,73530,17024,26616,29316,8040,6153,5843,16972,26581,27356,29526,149018
177140,2457,13334,22013,29336,13318,84811,40923,23097,31212,33146,52159,25280,66069,76960,67885,38080,19583,18752,10279,12813,1818,7025,3849,2706,17485,31283,4556,5506,10336,78373,15907,27518,30532,7944,6416,5281,15127,22342,24800,30795,149971
177241,1311,11078,18668,24318,9822,74732,36379,19521,29390,31712,50746,23683,66386,73225,69419,37778,18431,17673,9219,12385,1815,6179,4115,2302,16527,29590,4281,5399,12483,77778,19125,27281,28957,7921,6116,4355,13389,20901,24285,31798,145376
177342,2134,13395,22700,29720,12394,85920,40545,23157,32514,33788,52325,26514,69336,74389,75294,34059,19420,18515,9876,13110,1835,7000,4080,2714,18572,30685,4627,6174,12591,75188,16255,27965,31009,7969,5973,5267,15144,23092,24622,31040,151106
177645,1874,12561,21701,28006,11433,85916,38377,21608,30960,29847,55550,27850,71326,75017,65749,37935,19656,18651,9690,12826,1831,6951,3905,2720,18015,30344,4668,6156,10646,75708,15314,28009,29682,7852,6149,5569,15577,24825,25439,32531,150912
177746,2145,13443,21560,29803,13034,79771,39884,22041,31794,34436,44826,21718,63690,74970,70722,41034,19852,18347,9984,12456,1835,6755,4541,2371,16024,30786,4867,5905,12957,73419,17992,27150,29883,7917,6183,5743,14802,22468,25065,29857,151037
178142,1538,10809,18820,22215,8871,71398,27867,20144,28747,31043,49418,22845,63392,65668,67152,35662,17416,17056,9176,12069,1798,5775,3848,1909,15326,29182,4396,6045,12114,68800,15113,24205,24692,7600,5516,4552,14915,24167,24558,30451,145071
178243,1938,11896,20601,26067,11534,79444,34107,20198,30255,32167,49687,24851,68578,73772,69542,36947,19447,17727,9628,12397,1836,6425,4045,2684,16745,30013,4657,5620,10482,77385,16159,25539,28506,7882,6018,4444,13152,19888,22772,31396,147868
178647,2261,13469,23381,30365,12483,87098,38001,22963,33240,33891,52558,27032,69207,74711,64728,41071,19936,18582,9821,12439,1817,6867,4482,2619,16824,31181,4785,5747,11175,75838,15225,27590,29791,7973,6152,4462,15347,21978,25019,30989,150908
178748,1825,12591,21034,26402,10171,83856,36991,22478,31232,31757,54750,26227,69377,71008,70441,34703,17929,18078,9312,11515,1818,6132,4012,2681,18171,30237,4365,6177,11539,76167,13443,27042,29531,7941,6051,5301,15680,23089,24885,31648,146429
178849,1766,11968,20645,25790,9413,78160,34900,20089,29783,31382,51117,24967,68320,74326,65994,34861,19074,18200,10019,12147,1828,6642,3904,2702,17504,30046,3995,5457,12202,76437,15618,27580,28867,7858,6156,4346,15085,24540,25989,32147,149496
178950,1486,10853,19935,24865,9353,78454,30896,19325,29232,31515,56005,23659,61549,70350,66359,37756,18603,18124,9126,12072,1819,6109,4510,2610,15946,29733,4658,5456,12093,73705,16698,27082,27830,7773,5763,4595,12871,17996,22016,26751,139856
179245,2035,13269,22098,28945,12047,86917,36941,23324,33020,34515,51491,22939,64633,73850,62343,38940,19662,18157,9751,9687,1822,6613,4337,2667,17523,29885,4611,5728,11490,76106,14954,26672,30330,7777,5989,4977,16228,24270,26913,31747,149786
179346,2297,13513,23488,31642,14707,91315,41005,23245,32285,35008,50802,24906,70003,77377,64016,40518,20185,18828,10458,12493,1835,7111,4167,2725,16857,31887,4719,6145,12273,75754,16290,27438,30036,8051,6440,5865,16034,23829,25693,31630,154792
179548,1574,11390,21462,26928,12556,81938,40904,21607,32088,34310,49609,23696,65237,74404,71016,43605,20742,18109,10264,10361,1807,6843,4448,2530,16175,30866,4802,5377,12388,76284,18311,26401,29090,7934,6250,4774,15502,23509,25221,29855,151614
179952,1419,12353,21671,28342,12005,82746,38944,23113,30977,34013,54629,24313,67074,72934,70636,40460,20245,18391,9852,12449,1829,7006,4158,2682,16194,30952,4650,6325,11576,76352,14362,27185,29237,8033,5926,4175,14523,24110,25788,29155,150526
180129,2174,12501,21662,27451,12582,83872,39885,21361,31477,33537,52622,25350,67821,72858,71068,39098,20015,18099,9957,12055,1827,6181,4247,2551,17793,31181,4779,6062,12507,74087,19338,27188,30135,7897,5864,5231,14272,21447,23501,28746,148688
180230,1505,10644,19989,22592,10713,78869,33419,19419,28784,31118,54602,27839,68130,74013,71505,36179,18302,18313,9463,12618,1799,6099,4334,2293,17883,30014,4688,6020,12610,77984,16481,26550,27975,7931,6005,4841,15053,22327,23635,32255,147578
180432,1959,12233,20388,27718,12201,81022,40699,19178,28867,33046,46775,24177,64537,74434,67974,42401,19654,18310,9967,11217,1811,6663,4301,2319,16374,30151,4697,5329,11688,74389,22001,25460,28749,7951,6007,5261,14726,24464,24490,31640,149856
180533,1647,11705,19613,26312,11170,77690,35680,20670,30238,33009,52970,24116,66133,74540,68934,40230,19542,18262,10230,12708,1789,6907,4438,2640,17467,31099,4660,6318,11992,74895,15110,27581,28557,7950,6330,5153,14662,22941,23473,30823,149838
180735,1450,11502,19644,26456,9591,77323,34994,20517,30909,32370,52644,23592,65893,75917,70920,39401,19326,17873,9688,11932,1705,5797,4489,2047,15602,30414,4743,5417,12223,78532,13813,27416,28736,7857,6170,4349,13833,19394,24365,30040,147308
180836,1771,11616,20994,24848,9742,77776,32411,19853,31232,34281,54646,22195,64673,71561,58447,34286,19129,17916,9851,12605,1818,6157,4490,2497,15317,30481,4718,5324,11503,77746,15976,26575,28514,7966,6137,4529,13649,21311,24425,31902,145537
180937,1429,10381,20290,23334,9403,76819,31120,19131,29860,31929,49337,23647,63061,69172,65482,38182,16988,17770,8742,11161,1804,5590,3747,2553,17089,28719,4154,5178,12009,73023,14539,23550,22585,7204,5543,5481,14683,24219,25044,30945,142223
181131,1844,11506,21357,25601,11521,79430,38588,19415,26444,32075,46833,26827,68853,74170,68123,40161,18285,17743,9432,11424,1723,5959,4245,2641,15864,28576,4479,5296,11682,75722,18198,26527,27354,7686,5639,5062,13025,22332,21321,29226,140436
181232,1647,12084,21244,28446,10388,83450,35105,21772,30113,32537,51095,24651,67648,75171,64135,40155,19482,18302,9626,11796,1816,6448,4268,2617,16571,30499,4675,5756,12007,76913,14566,27328,28670,8019,5957,4520,13646,19816,24244,30216,148462
181636,1368,12100,21012,25091,10256,78896,33524,21202,32470,33372,54514,24235,65013,70557,66740,37388,20090,17746,8656,12221,1815,6231,3803,2327,16287,30371,4489,5672,11689,71639,10602,26640,30083,8005,5937,4639,15116,22029,25658,30643,146035
182032,1611,11642,21639,26003,9880,80101,33860,21668,32920,33820,54843,20040,63222,74334,68276,29553,17687,18042,9535,12056,1811,6692,4215,2648,16917,30445,4651,6345,12561,75017,8244,27843,29526,8070,6143,5020,14872,23882,25771,30243,148257
182436,2106,13385,23280,29434,12940,85879,39380,22488,32673,34149,49487,26626,69372,75993,72149,41494,19192,18332,9920,11667,1832,7194,4345,2718,17249,30958,4750,6058,11299,77613,13813,27614,30108,8036,5984,4014,14426,21445,25020,30344,148857
182739,1812,12122,20305,27994,11182,81901,34399,21527,31389,33032,61306,25086,68811,73418,53772,39886,19871,18413,10185,12478,1827,6856,4430,2586,17359,31034,4810,6207,10304,76325,17190,25476,28221,7720,6036,4818,15978,25820,26402,33127,150715
182840,1629,12437,21984,28742,11690,84605,33770,21442,31933,33290,54063,23154,66074,74075,64147,30691,18191,18378,10103,12285,1798,6608,3967,2559,17427,30701,4318,6283,12690,75455,13149,27597,28503,8027,5944,5417,14855,23876,25315,30773,146458
183034,1589,11202,21125,28413,9968,79542,36324,19165,30401,30928,47010,25889,66240,70281,69625,37174,17381,18015,9890,11195,1834,6383,4124,2537,15229,30295,4559,5554,11063,72957,19085,24789,28369,8000,6080,5385,16191,25792,26011,30991,148187
183337,2187,12685,22115,26955,12171,85176,39631,21481,31487,34187,50934,24200,65337,74527,67759,40854,20642,18133,10017,12845,1830,6713,4387,2514,17189,30491,4715,6183,12022,76565,14725,27033,30360,7930,6116,5283,14722,22153,25091,30182,151377
183741,1535,11433,19268,25575,10401,81150,34283,21744,30569,32476,45590,23398,61049,71787,70968,38068,18648,18278,9891,12249,1828,6606,4125,2558,16128,30695,4590,5355,12217,71289,14712,26791,26932,7954,5976,5004,14825,23498,24963,31269,146906
185038,1427,11314,18635,24890,10392,76866,30909,20189,31008,33075,55866,24146,67026,70282,74434,40385,19419,17525,9313,12619,1771,6062,4058,2463,17746,29511,4480,6325,11480,76659,13929,26040,27377,7654,5937,4799,13933,20326,24073,30832,144698
185139,1899,11949,20992,25629,12356,83272,40275,21725,31426,32183,52477,25603,68577,75589,70684,38785,19241,18425,9909,12879,1815,6394,4399,2549,16860,30377,4742,5501,11645,75806,16375,26444,28091,7919,6169,4616,15303,24121,25761,31357,150883
185341,1196,11157,21427,26399,11545,81959,36780,22705,31919,33393,50545,25908,67312,72972,67735,39308,19920,18651,10287,12237,1811,7152,4151,2717,17766,31575,4583,5610,11690,74322,11587,27053,28249,8015,6190,5116,15243,23393,25019,30419,150644
185442,1737,11914,20045,24626,10478,80117,37461,20455,30106,31665,51473,25145,68192,74330,69426,38319,18634,18015,10236,12080,1828,6501,4264,2698,16933,31214,4523,5586,12878,75478,15688,27314,29044,8016,6373,5042,14409,20970,24326,30310,150228
185846,1861,11963,21208,26006,12073,81067,37791,21450,30142,31938,53367,26191,68974,74047,68699,38068,19948,18632,10288,12858,1822,6730,4512,2624,17707,30766,4644,6005,12584,74623,17692,27168,28251,7897,6070,5120,15123,22851,24163,31404,149145
185947,1689,11383,20335,25067,9107,78101,31118,19191,29914,30595,51991,25183,68029,74739,67673,36457,19410,17473,9104,11892,1745,6872,4183,2492,16075,29419,4527,5517,12086,76476,14537,26752,28601,7893,6227,4758,13369,18993,22772,30903,143159
186040,1492,11905,19974,26052,10205,81106,34908,21462,31850,32541,50075,25731,70466,74587,71721,38733,19974,18438,9847,12689,1833,7036,4424,2678,17902,30732,4737,5955,12310,73925,17888,26213,28726,8042,6319,5060,14574,21358,24802,31267,150677
