,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
108121,22463,22292,23829,27828,4943,5670,33650,34316,4830,3725,6922,9089,16042,12267,9593,7339,7137,9486,14116,16765,2183,2212,20595,15405,5442,6724,5407,4828,14157,13356,10909,10382,15165,17199,3689,2618,6923,7252,7692,8887,1705,1930,14227,13488,10774,10771,14807,16430,9587,10350,21906,15115,5885,5549,17975,19332,26041,23943,13115,11394,17441,9747,9321,14479,8626,12212,24466,23363,8783,4852,7528,7875,7942,8510,2285,2188,8700,8398,1784,1808,17100,21120,8331,6466,34268,30492,4266,4903,21819,23442,17227,17725,9374,10818,744,1008,6724,5400,12679,12937,2984,2851,10719,15357,6367,5941,492,465,369,1340,4121,2832,1504,1940,1251,434
108222,21432,19771,23365,26825,5322,5443,31471,31402,5225,4875,6840,8634,16621,11786,9690,9385,6511,8767,14119,14866,2053,1925,18572,14242,5334,6020,5942,4752,13711,13382,10380,9791,15003,16358,3652,2563,6981,7250,7252,8252,1700,1775,15354,12955,10379,10039,15905,17224,8801,8685,22773,14417,6902,6535,17326,17710,21466,20120,10219,9575,16673,7984,8330,13013,8202,11894,22552,20444,7343,4138,6971,6473,7942,8510,2285,2188,8642,8287,1646,1469,16396,19818,7592,5950,33769,30278,4347,4308,21722,22517,17946,16848,9289,9048,874,1088,7908,6190,13171,13797,3413,2625,12681,15454,6127,4945,479,824,150,1197,3818,2685,1279,1689,1333,353
108323,24140,21811,24227,26205,6258,6179,34536,33290,4315,2887,7001,8257,16084,12175,9235,8255,6815,8452,13233,16252,2199,2269,19325,14863,5234,6401,6417,5501,14003,12348,10925,10155,14658,16861,3641,2496,7245,7365,7299,8346,1708,1903,15732,13634,11113,10419,15273,16093,8565,9020,22006,14607,6108,6192,17350,18222,25272,22017,10735,8548,17182,8670,8722,13600,8681,12197,22011,21918,7860,5418,7589,7736,7942,8510,2285,2188,8688,8383,1763,1833,16193,21073,8487,6668,32534,29988,4189,4961,19968,22681,18414,17089,10146,10535,1012,1240,8211,6282,13387,13178,3484,2447,12584,11739,6721,6036,1070,800,286,1345,4494,2865,1467,1866,1357,555
108525,21925,20504,24908,27446,6231,6813,31812,32364,4405,5253,6379,8415,15391,10887,8462,8402,5678,8012,13509,15905,1986,2180,19771,14699,5043,6174,6432,5656,13958,12192,9960,9864,13687,15916,3560,2500,6611,7010,6950,8154,1695,1842,15446,13614,9411,9107,14980,16064,6698,7991,21067,14595,6311,6173,17220,18173,24175,23289,9641,9341,16553,8384,8155,13139,8795,11705,21305,20190,7006,4877,7400,7406,7942,8510,2285,2188,8688,8367,1411,1509,16012,19310,7432,5859,31493,28743,3457,4708,21098,21740,18040,17760,9619,10240,916,1275,8371,6267,13360,13517,3057,2122,12346,12759,6526,5549,901,692,265,1261,4425,2664,1399,1847,1349,438
108828,23278,21212,23271,23963,4371,4461,33547,32138,4923,4003,7323,8839,16869,13096,8371,7907,7264,9437,13724,15916,1781,1868,18981,13533,5347,6008,4010,2995,14181,13406,10403,9864,14796,16750,3676,2638,5562,6403,7389,8253,1698,1822,16078,14069,11322,10857,15419,16996,9069,10035,22530,14251,6708,5993,17776,19209,24685,25109,12018,11188,16911,9276,9035,14360,8118,12528,25903,23904,8811,5566,6314,6219,7942,8510,2285,2188,7796,7894,1521,1573,15756,20499,7369,6409,33200,30254,4711,5821,21119,24129,14155,14567,8510,7712,481,804,6688,5948,12831,13469,2766,2031,11446,13060,5829,5436,371,396,289,833,4192,2776,1342,1871,1299,384
109123,20771,18408,22135,25144,5629,5570,30432,33290,4784,4449,6187,8238,15353,11301,8213,7066,6185,8530,12145,14288,1979,2082,17602,13903,4808,5769,4955,3981,13731,12542,9798,9976,13392,15388,3670,2593,6525,6968,7083,7913,1591,1805,15170,13391,10664,10099,15033,16917,8303,8970,21533,14213,5821,6272,17516,19201,22952,21735,9869,10042,16308,8699,9033,13199,8479,12015,22628,21215,7964,5638,7063,6804,7922,8468,2282,2188,8693,8294,1617,1394,16371,19486,7216,5373,32273,30373,3579,4193,21577,23746,15461,15247,8956,7471,850,1224,7449,6210,12752,12962,2735,1711,11571,13441,6542,6066,506,428,287,1161,3811,2660,1373,1869,1323,336
109830,22350,20087,23540,25303,4376,5065,33234,31218,3684,3033,6919,8844,16246,11716,8207,8329,7329,9155,13533,14393,1977,2095,19075,14845,5210,6140,3725,3925,14638,13711,10877,10259,14851,16121,3557,2396,6783,7360,7355,8635,1709,1899,13816,14115,10332,10765,14106,15179,8854,10509,19537,14197,4847,4194,17093,17471,25781,23207,11994,11791,17863,8792,8851,13283,7444,11423,23711,22144,7660,4295,7455,7731,7942,8510,2285,2188,8682,8387,1760,1689,17811,22019,8653,6728,34250,31506,4835,5783,21152,23325,17344,17383,10773,8963,850,989,7339,5687,12793,13072,3053,2201,11818,14124,5992,5909,452,531,247,1347,4279,2537,1330,1937,1201,169
110007,24909,21683,26399,28500,6160,6270,35869,35447,4267,4432,7411,9732,17205,12521,8702,8157,7546,9694,15586,17150,2048,2104,20722,15448,5266,6262,5490,4718,14657,13673,11065,10338,15337,17207,3708,2639,7102,7377,7411,8425,1691,1934,15056,13504,10526,10762,15810,16951,7898,9486,19718,15060,6296,6571,17688,18128,27302,24447,14034,13956,18132,9630,9097,14428,8490,12951,26493,24712,9214,5656,7547,7527,7942,8510,2285,2188,8679,8364,1712,1799,17348,22237,7662,6642,33635,31380,4054,4588,19713,21052,16684,15981,9721,8852,826,1157,7497,5845,12801,13264,2739,1957,12138,13272,6458,5821,543,498,316,1381,4440,2758,1538,1931,1312,422
110411,22072,20240,23320,25653,6120,5663,32330,33298,5529,4312,6716,8129,16858,12142,10203,9225,5678,7936,12501,14205,2013,1889,18595,13889,5237,5756,5673,4460,12440,11472,10329,9689,13960,15580,3626,2547,6736,7149,7264,8469,1655,1851,15887,13407,10566,10305,15472,16387,8198,8153,20886,13235,6453,5982,17759,18207,21561,21754,9902,10221,14915,6965,8285,11936,8072,11630,22551,21463,7831,5161,7590,7800,7942,8510,2285,2188,8563,8212,1739,1701,16633,20929,8274,7347,32672,30109,4607,5442,19234,20130,17228,17565,9941,10787,958,1256,7993,6308,12988,13132,2954,2671,12279,14078,6279,5593,440,557,256,1289,4223,2211,1319,1916,1316,472
110613,21066,18963,22421,24664,5378,5894,30579,32474,3561,3723,6849,7866,16112,11328,8614,8819,7421,9094,12938,14746,2134,2226,19807,13304,5424,6013,6197,5293,14165,13204,10628,9910,14182,15670,3584,2330,6960,7343,7313,8637,1721,1833,15349,13795,9691,9454,15594,17138,6756,9071,19463,14939,5659,6753,17778,18225,22637,19413,10856,9385,15073,8635,8852,12366,8450,12033,21238,21857,7421,3681,7631,7740,7942,8509,2284,2188,8501,8388,1629,1627,16138,18473,7888,6141,33895,30646,4408,4867,21788,22965,14074,14231,7167,5425,799,1118,7130,6100,12330,12609,2380,1419,11836,11800,5955,5398,226,497,287,1402,4066,2543,1197,1878,1364,402
111009,23320,21578,24137,26375,5221,5558,33018,34973,4868,4665,7070,9533,17913,13142,10187,9179,7566,9660,13999,16159,1888,1975,20433,14881,5289,6197,4494,3655,14731,13378,11077,10355,14982,17185,3645,2538,6392,6969,7320,8461,1647,1835,14558,12473,11108,10644,15040,17015,9464,9732,21057,14792,5489,5912,17812,19119,25539,24394,11162,11579,16867,8816,9331,14287,8325,12208,24675,22959,9117,5914,6840,6909,7942,8510,2285,2188,8635,8267,1771,1769,16593,21168,7660,7024,31995,29589,3969,4526,21783,21616,16283,15940,9622,8690,834,1310,8140,6357,13106,13388,3478,2304,13189,15379,6261,5688,527,585,227,1185,4603,2755,1341,1588,1196,217
111211,22404,21493,24549,28360,5842,6346,31527,33943,5134,5179,6861,8829,15044,11805,11904,10846,6650,9313,14618,16074,2169,2211,20232,14947,5178,6523,5845,4875,14169,12789,10888,10223,14723,16952,3539,2503,6897,6908,7029,8354,1692,1865,14629,13139,9497,9445,15555,16159,7163,8944,21621,14162,7311,6540,16084,18575,20919,23206,9908,11132,15563,8045,8311,12658,8716,12457,23770,22950,8799,5191,6702,7499,7942,8510,2285,2188,8631,8356,1672,1588,17028,20361,7478,6746,35610,31049,3930,4836,22139,24024,17610,17923,8677,9320,937,1277,7966,6371,13042,13325,2995,2273,11702,13732,6555,5979,467,532,56,1168,4436,2608,1428,1930,1307,776
111312,21671,19899,23778,25314,5728,6030,31580,30828,5210,4762,6651,8019,14737,10168,9652,8768,6251,8593,13995,15457,2091,2017,19728,14611,5038,6247,5208,4505,13073,11431,10529,9948,14658,16690,3702,2505,6752,7094,7622,8770,1715,1942,16036,13471,10560,9712,15522,16431,8013,9310,20453,14402,6427,6301,17904,19087,22239,20176,9720,8558,16853,7067,8927,12946,8332,12129,20847,20572,5932,3388,7390,7289,7934,8488,2284,2185,8536,8206,1490,1455,16535,20130,8029,6487,33102,29033,4123,4905,22065,24046,16975,17003,9740,8993,868,1156,7802,6151,12927,12960,3337,2095,13393,13245,6390,4824,580,639,127,1322,4624,2632,1485,1923,1284,266
111413,21169,20286,24605,26985,6669,6666,34006,36620,5065,3359,6850,9420,17416,14375,10042,7971,6730,9307,12243,14253,2218,2201,19220,15068,5261,6515,6122,5045,13730,12579,10940,10204,14411,16007,3636,2559,6896,7342,7505,8666,1712,1906,13895,13231,10565,10096,15598,16614,8306,8697,19449,13231,5973,5513,17046,19005,22736,21854,11790,11011,16071,9013,8286,13490,8530,12562,22807,21835,7034,3893,7611,7513,7877,8256,2259,2128,8624,8186,1637,1662,16638,20958,7290,5670,31736,27769,3636,4002,17602,20158,12907,13784,7362,8278,601,856,7313,5483,12471,12394,2739,2757,13299,16858,6368,5489,382,425,275,1067,3809,2246,1285,1898,1288,331
111514,20301,16998,21220,24002,5232,5479,31559,31574,4267,4669,5950,7252,15086,11080,9203,9170,5912,7610,11431,15054,1580,1979,17169,13915,4956,6261,4433,4233,13115,11052,10174,9854,13692,15863,3418,2335,6993,7132,6978,8063,1721,1940,14876,13142,9584,9208,15506,15810,7356,7298,19669,11878,6551,5667,16383,17744,21266,20295,9722,10020,15276,7851,8377,12622,8453,11542,20197,18532,6473,4242,7440,7543,7942,8509,2285,2188,8624,8199,1625,1805,15800,20834,7569,6133,32926,31082,4851,5557,20093,23429,16168,15373,10394,8928,916,1146,7631,5665,12201,12861,3070,2551,11002,15214,5976,5664,369,395,203,1108,4088,2519,1360,1906,1270,334
111716,20305,17197,22136,23108,5811,6159,30178,31740,4657,4057,6093,8884,16434,11518,9115,7962,6098,8412,12001,14083,2197,2225,18628,14909,5116,6015,5581,4925,12937,11700,10017,9816,13180,15020,3419,2052,6662,6828,7277,8188,1665,1783,14343,12352,10227,9241,14661,16197,7957,7958,21159,13541,6175,6188,17759,18530,20317,20968,9070,8595,14926,7419,7885,12779,8122,11445,20952,19592,7435,3592,7541,7664,7888,8510,2285,2188,8562,8201,1455,1123,15749,18379,6892,4902,29318,28768,3449,3565,19906,21071,15316,14957,7842,9659,840,1029,7766,5757,12911,12777,2959,2280,13178,14153,6385,5742,657,649,298,1267,3878,1984,962,1814,1336,516
112112,23812,21864,23763,25643,5040,4975,33746,33404,5274,5021,7789,9969,17572,12929,7982,7636,6885,9158,14243,16333,1572,1903,19162,14485,5298,6487,4610,3971,14105,13445,10952,10119,15094,16606,3603,2540,6881,7037,6605,8114,1723,1818,14182,11419,10634,9180,15041,16082,8249,8566,20564,12530,5674,4629,16347,18280,24868,22889,11940,10473,15591,8169,7840,13096,7239,11692,25013,22312,9019,5677,7136,5733,7937,8510,2285,2188,8664,8272,1673,1681,16609,19720,7063,5234,33843,28824,3238,4324,18452,21676,15623,16173,8930,9735,698,1128,7291,6157,12730,13369,2853,2812,11806,16287,5748,4379,208,497,158,877,4248,2736,1463,1908,1231,234
112314,23636,21033,24049,25525,6237,6615,33658,35157,5741,6207,6873,8666,16622,13067,10363,10063,6751,8541,14529,17033,2093,1993,19697,14263,5166,6079,5521,4546,13547,12180,10661,9864,14804,16751,3622,2587,7035,7217,7160,8018,1707,1875,15927,13934,10631,10906,15787,16904,8343,10125,20077,14992,6205,6690,16493,17465,25358,23719,12766,12213,17089,8689,8919,12313,8073,11662,25477,24418,8618,5957,7634,7626,7942,8510,2285,2188,8695,8389,1795,1828,17181,22027,8992,7329,34516,31185,3981,5616,17339,19971,17000,16223,9349,8420,737,893,7239,5671,12645,12754,3169,2213,13035,14526,6403,5765,560,524,247,1106,4116,2532,1389,1885,1308,357
112516,22325,20236,24307,27244,5980,5014,32547,34678,4938,3744,6195,8391,15974,11944,8863,8562,6281,8167,13093,15327,2061,2085,17470,12689,4846,5506,5176,3907,13017,12211,9929,9595,14634,16184,3613,2403,6903,6708,7118,8442,1680,1846,14411,13563,10993,10749,15142,16476,8800,9311,20457,14284,5455,5858,16862,18229,23558,23532,11988,12388,16851,8712,8557,12455,8435,12442,22687,21465,7648,5200,7670,7911,7942,8510,2285,2188,8657,8363,1667,1601,16815,21496,8157,6708,33687,30743,4370,5659,15652,19192,16002,16732,10554,11408,786,1000,7781,6074,12888,13398,3160,3070,11574,15478,6301,6074,505,683,200,1008,4029,2236,1472,1910,1252,403
112819,22957,21596,23313,26517,6649,6675,32704,32109,5147,4684,6977,8208,16383,11688,9449,8749,7273,9406,12931,16434,1612,1924,17108,14758,5141,6261,6043,5193,14128,12688,10831,10032,14590,16814,3647,2611,7198,7456,7064,7533,1725,1757,13909,13151,10101,9913,15092,16312,9034,9609,23326,15493,6399,6023,15842,17234,23596,23037,11681,10951,17380,8219,8281,12747,8173,12068,22686,22172,7416,4465,7513,7681,7941,8509,2285,2188,8669,8362,1773,1867,17023,22295,7727,5950,33884,31897,3612,3927,14775,18340,15321,15118,9781,8597,974,1246,7515,6010,12872,13015,3223,2678,13348,15877,6729,6278,627,643,285,1123,4086,2734,1390,1930,1340,407
112920,23105,20924,22770,24945,6009,6504,33206,34546,5980,5704,6431,8583,16179,11654,9905,9274,6580,8473,13335,15610,1816,1673,17423,13515,4638,5945,5154,4270,12912,12275,9940,9826,14831,16286,3698,2615,6385,6724,7496,8747,1631,1919,15773,13386,10804,10480,15957,17215,8211,9152,20984,14668,6358,6676,17376,18381,24218,22314,12792,12974,17322,9385,8907,13240,8582,12946,25647,23601,9175,5661,7205,6635,7926,8510,2285,2188,8647,8305,1525,1382,16768,19270,8385,6530,33459,28516,4722,4575,21224,20682,17069,16643,10304,11089,747,1061,7855,6269,12912,13173,2978,2764,11098,15856,6312,5187,459,596,308,1035,4647,2809,1463,1919,1362,394
113215,21982,20594,23137,26411,5811,6531,33557,33850,5023,5451,7071,9140,16265,11891,10659,9563,6696,8402,12932,15098,2201,2226,19240,14536,5156,5971,5509,4999,13847,12360,10640,10039,14169,16407,3558,2235,7161,7311,7537,8798,1702,1909,16077,13855,10966,10291,15753,16884,9054,9273,21994,14333,6190,6026,17293,17750,23480,22721,11081,9900,17426,9225,8824,13500,8506,12359,23790,23223,7950,4601,7513,7566,7942,8505,2285,2164,8665,8376,1485,1729,16269,21438,8269,6907,32426,29642,4224,5089,19229,19818,15848,15837,8893,8514,782,1106,7592,6022,12394,12664,2991,2372,11798,13384,6511,5920,552,492,248,1169,4063,2213,1198,1911,1349,496
113316,20755,19345,22814,25028,6700,6305,32788,32985,5916,3942,6053,8525,16300,11854,10037,7851,6077,9106,13476,14656,2003,2147,17726,14170,5158,6071,5792,4884,12616,11787,10378,9689,14282,15991,3669,2621,7014,7136,7320,8047,1671,1829,14960,13061,9416,9393,15270,16153,6772,7857,20087,14269,6764,6257,17520,18486,21653,20373,9273,9309,16262,8507,7984,12682,7812,11746,20709,21691,7853,4323,7346,7039,7911,8510,2283,2182,8682,8308,1247,1538,15413,19507,6570,5232,31023,29006,3549,3469,20394,20559,16363,15858,7654,8212,731,1107,7291,5568,12986,13145,3092,2250,13282,14687,5936,4857,593,732,227,1120,4348,2368,1213,1760,1272,323
113619,21993,18011,24347,25642,5811,4946,31335,30731,4699,3814,6556,7720,14476,10420,8380,6880,6057,7670,12748,13817,1962,2039,19239,14644,5269,5944,4960,4006,13493,11821,10286,9686,14215,15588,3537,2435,6793,7212,6616,8459,1660,1821,15353,13507,10343,9818,13777,14739,8394,8227,21293,14072,6115,5141,16895,18248,22861,20075,11205,9410,17696,8171,8883,13393,8758,12560,21808,21470,7683,3985,7644,7605,7892,8494,2285,2178,8685,8391,1770,1286,16482,20398,8388,5632,32767,29156,5278,4575,22639,23783,15952,17617,9464,9994,882,1045,7355,5818,12874,12938,2920,2364,11797,14664,5878,5800,416,627,293,1128,3544,2601,1393,1898,1239,262
113821,20438,18293,20098,21883,5468,4961,27830,29508,4674,3902,6345,7641,16037,12650,9409,8702,6505,9120,10728,13188,2179,2194,13218,11590,4749,5303,5926,4465,13138,12387,9899,9028,13357,14201,3299,2215,6945,6828,6972,7954,1682,1889,15525,13489,10007,9790,15145,16801,9389,9386,21127,14022,5840,6474,17099,18212,20725,21794,9560,10528,15002,7061,8404,12041,7252,10319,21402,19938,6576,4534,6744,6470,7942,8510,2285,2188,8697,8339,1571,1567,16555,20492,7177,7072,32393,27251,5239,6753,19815,21679,14004,15467,6009,6873,520,843,7084,5928,12759,13080,2051,1795,9613,13659,6129,5119,321,529,166,929,2944,2250,1261,1841,1291,337
113922,22586,21359,24045,25211,6587,6359,36034,36836,6233,6668,7692,9982,18560,14353,11229,10698,6917,9635,12580,15099,2147,2220,18488,14028,5006,6167,5492,4404,14062,13086,10474,9959,14792,16325,3611,2496,6608,6796,7234,8694,1557,1809,15625,13324,10112,9933,15785,17204,8009,9073,21301,14051,6546,6022,16736,17884,21799,22639,10154,10758,17234,8735,8440,13780,7741,11307,22522,21752,7608,4195,5280,5628,7942,8494,2285,2181,8530,8308,1693,1796,16255,21164,8005,6601,31269,29823,3340,4156,18498,21941,15943,15755,9288,9593,653,904,7218,5781,12798,13147,3695,2877,13285,14749,6312,4603,567,552,167,819,4068,2555,1298,1830,1224,253
114116,23572,21515,24590,26857,6113,5985,33589,33848,5455,5246,6962,8726,17543,11941,10316,9093,6946,9363,15418,15785,2238,2255,20293,14679,5521,6262,5166,4779,14338,13225,11143,10303,15178,16827,3690,2639,7117,7335,7560,8813,1660,1856,15745,13901,10804,10582,15630,17554,8330,9559,22196,14991,5906,5991,16940,18197,25073,21488,12186,11866,17550,9453,9314,13673,8759,12733,24300,22467,8606,5480,6973,7376,7938,8510,2285,2188,8689,8353,1688,1705,16952,21442,8603,6790,32760,29684,3498,4625,18463,20562,14772,15778,8543,9505,711,1062,7578,6015,12912,13358,2877,2273,12185,12985,6402,5834,414,652,333,1183,3713,2262,1272,1841,1345,500
114217,21153,17400,23497,24071,5689,5585,30433,30978,5169,4071,6591,8033,16961,12218,9583,8311,7074,9334,14272,15776,1881,2013,18395,14719,5403,6249,5165,4403,14567,13401,10963,10181,15279,16723,3615,2521,6860,7103,7129,8527,1723,1897,14087,13185,10770,10056,15037,16507,8256,9157,18952,12774,6122,5716,17561,18213,22316,21471,10861,10335,16557,8088,8948,12572,7862,11943,24303,23534,8383,5163,7474,7178,7942,8510,2285,2188,8684,8311,1648,1635,16171,19974,7253,5042,32951,29692,2884,3512,21245,20947,17486,18337,10666,11056,867,1163,7516,5948,13136,13572,3446,2893,13017,14803,6147,5554,287,552,143,1190,4474,2601,1431,1751,1246,262
114318,24266,21614,25569,28471,5788,5629,35067,35922,6087,5253,6507,8938,16937,12562,9434,7254,6972,9608,14860,17266,2209,2226,21041,14836,4980,6422,4861,4318,14055,13087,11071,10350,14903,17184,3697,2645,7023,7304,6622,7941,1581,1738,15954,14107,11470,10743,15135,16781,9919,10483,22632,14862,5799,6094,17303,18946,25774,23976,12163,11714,18160,9538,9446,13790,8428,12221,25595,23435,8413,5350,7202,7404,7940,8507,2285,2188,8699,8384,1775,1848,16219,21405,7183,5965,32027,29231,3745,4729,21991,23840,16819,17624,7759,7453,906,1234,8072,6404,13215,13555,2699,1544,11431,11186,6426,6311,666,680,356,1260,4453,2721,1285,1913,1356,485
114419,24068,22157,24903,28244,6535,5947,33725,33889,5646,5002,6537,8627,16949,12151,10029,9465,6366,8327,14638,16388,2209,2149,20439,14188,5166,5785,6053,5387,13624,12577,10643,9961,15025,16830,3651,2621,6474,7233,7320,8040,1715,1840,15917,14090,10984,10112,15770,16934,8919,9146,22651,14057,6368,5947,17357,18771,25893,25273,12553,11203,18046,9365,9321,13915,8879,12312,25210,23627,9533,5685,7404,7690,7942,8493,2285,2188,8656,8345,1537,1602,15871,19752,6815,4917,32877,30116,3894,4074,20454,23742,14745,15383,5742,6863,767,1049,7537,4860,12685,13444,2074,1467,9079,10701,6220,6006,527,839,267,1154,3933,2829,1397,1760,1317,707
114621,21687,17975,23163,25823,5240,5574,31988,30761,4231,3965,7151,8263,15969,11556,8832,7376,7117,8647,12715,15703,2003,2209,19224,14785,5450,6097,4850,4364,14232,12720,10897,10260,14487,16860,3484,2444,6819,7098,6834,7495,1713,1883,14913,13798,9963,10430,14027,15996,8136,8563,19553,13541,6020,6000,16822,16971,22585,20455,11025,10571,15156,7364,9009,12607,7844,11872,21787,22062,7530,4849,6750,7028,7928,8481,2285,2185,8625,8366,1727,1793,16941,19865,8123,6327,31895,30010,4891,5715,19959,21017,18205,17069,11072,9964,818,924,7538,5639,12924,13133,3514,2382,12898,14606,5969,5271,536,684,263,1222,4483,2673,1418,1873,1195,302
114823,22001,19500,24893,26622,6200,5953,34748,34379,4645,4586,6762,8646,16867,12540,9188,9038,6516,8351,13313,16187,2219,2194,18566,14315,5146,6134,5856,5026,13954,12602,10240,9905,14493,16465,3493,2160,6898,7127,6938,8400,1612,1873,15276,12645,10931,10146,15304,16517,9406,9328,21603,14615,5315,5149,17807,19409,22610,20482,10351,9283,17725,9063,8403,13519,8885,12043,21453,20410,7198,4298,7380,7531,7942,8510,2285,2188,8617,8239,1608,1429,15496,19405,7146,5767,31971,30853,3965,4427,22050,23241,15234,14434,6661,7236,988,1153,8112,6324,13194,13165,2847,2237,13065,13969,6777,6192,667,553,225,1351,4364,2790,1366,1870,1349,734
