,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
113619,72493,10945,5555,26224,10768,7992,8090,50460,31846,31029,9060,25663,21686,32681,8650,26482,19019,10864,15736,6104,11065,10569,23137,10748,39107,28487,8390,28561,58156,29951,28913,29172,1629,7148,4333,63125,11899,6168,19826,11949,8931,8909,60199,34042,22654,9995,19273,19839,31981,11817,17787,23320,14258,9359,4000,8467,10424,15561,9815,32193,34816,6367,28049,52560,28061,19963,20846,1876,5344,2330
113821,71300,10989,5246,23668,9309,7432,6818,49900,27303,28013,8648,27240,22075,32870,9797,24763,18075,9964,15367,5314,11089,10277,21085,9737,36232,27797,7735,25191,46375,28154,27661,27068,901,5054,3973,63204,12173,5178,20587,10612,9111,7120,58070,28558,20776,9598,22697,20911,31831,12399,17877,22710,14587,10023,4719,10918,9810,16180,9411,32526,33468,6044,25164,46624,29801,21464,19467,964,4532,2810
113922,69059,10934,5526,28823,7421,7318,6621,51037,28164,27195,9768,27622,23261,33929,9628,24742,18348,11310,16791,7245,11659,10495,21880,9605,39667,28612,8301,29128,56669,29060,29225,29107,1319,4443,4353,61672,12164,6363,22966,7901,9102,8025,58643,31701,20764,9291,21233,22953,32703,12689,17954,22568,14442,11985,7682,11991,9977,17177,9478,37390,35531,6202,33104,52802,30484,22369,21353,1951,4461,3043
114116,75309,11165,6090,27911,9765,8282,8428,51138,31309,28075,10026,26556,23132,33804,9737,25355,19439,13039,16881,7057,11764,10777,25084,11139,41420,30998,8734,28768,62321,31272,30685,29370,1834,5770,4323,64918,12147,6596,22117,11904,9630,9276,58869,35573,19893,10244,22470,22431,33763,13170,18076,24422,15686,10665,5632,9592,10284,16522,9944,36481,36563,6334,29747,55431,31003,22529,21847,2019,4938,3107
114217,72659,11102,5894,25979,8716,8208,8101,52015,29107,30361,9870,23500,21657,34303,8490,25668,18753,12456,17121,7111,11612,10313,23324,10793,38544,30978,8424,28001,59150,30242,28990,28989,1722,4343,4226,64420,12116,6556,19504,10404,9456,9066,60786,32436,20421,9967,19740,20521,33904,12172,17412,23534,15209,10150,5580,9887,10315,15310,9754,31840,36259,6105,27712,53725,29253,19614,21069,2032,3185,2790
114318,74682,11421,6174,29268,11087,8439,8223,51979,31319,30912,10679,26821,21390,33620,9286,24956,19555,12229,16858,7366,11888,11112,26507,11197,41811,31714,8838,29641,64195,32476,28833,30610,1278,3519,4541,65366,12502,6654,22971,13226,10018,7743,61152,33444,22745,10495,23197,20080,33414,12504,17843,24430,15652,10549,5898,10256,10618,18293,10149,36910,36699,6494,31172,57881,33019,21937,21470,2128,3178,3279
114419,74640,11103,5712,28173,10315,8325,8626,50926,31954,29837,10450,26740,23982,33948,10428,25558,18831,13369,16500,6779,11989,10734,26547,11319,42266,31658,8223,28622,62266,32677,27791,29757,1373,5759,4033,64213,12033,6531,21928,12806,9250,8350,59833,34419,22039,10724,20887,22073,32000,13496,18808,23270,15797,10237,6069,9864,10443,18246,9920,37138,37473,6299,29246,56977,32764,19182,22103,1789,3610,2762
114621,71390,10522,5796,26495,9251,7835,6865,51879,27268,30009,9312,25333,21006,32771,8820,25516,18433,10650,16340,5863,11664,10627,23293,10408,38646,29353,8629,28744,57770,29555,29577,27950,1818,5877,4459,62387,12242,6640,19229,9785,9448,7033,58547,32217,19576,9285,21172,20217,33153,12532,18551,21887,15393,10236,4853,9301,10343,14572,9607,32970,33984,6250,28820,53968,29308,20373,19302,1992,4704,2847
114823,71763,10871,5706,28353,9997,7964,8059,52004,31345,31161,9679,26587,22195,33756,9678,25199,18974,10703,16563,6513,11585,10078,22293,10686,39601,29370,8224,28850,59893,28871,27779,29008,1489,5228,3941,63851,12157,6471,21520,11792,9311,8529,59125,34316,20401,9993,21761,21165,32920,13379,18789,23231,14435,10665,6365,10163,9555,15669,9730,34000,34061,6266,30230,56475,27817,19267,21589,1931,4664,2516
115017,74633,11371,5913,28577,11406,7894,7643,50845,29225,27620,9910,26065,23375,33563,8772,26492,19094,11549,16474,6684,11478,10850,25449,11025,41163,31471,8444,28403,57895,31179,29024,30192,1513,6190,4210,63922,12079,6411,22026,11565,9819,8373,59252,33153,18880,9709,24235,22422,32667,12079,17963,23476,15271,10710,5684,9250,10448,17506,9743,36567,35832,6469,29915,52948,31628,21360,21922,1582,5048,2861
115219,74084,11363,5978,28769,10896,7261,6908,51344,30482,26975,10307,29639,23313,33563,10055,23347,18702,11642,16502,7712,12114,10695,24721,10954,41728,30761,8381,29423,57512,29550,30385,28168,1703,5527,4201,64303,12008,6378,22571,11749,9365,8055,59974,33733,18075,10323,20895,21731,32375,13121,14096,23509,15653,10755,7048,11311,10359,16594,9953,36484,36111,6343,30986,53929,30016,21194,21554,2088,4147,2962
115320,72800,10847,5299,26091,8839,7508,8631,53038,30557,29579,9994,26508,21978,34275,9042,24527,18790,11468,15629,7215,10871,10341,23490,9946,39750,30071,7903,27625,56401,29692,28676,28860,1579,6349,4244,62687,12028,6163,19857,10044,8936,8541,60133,34373,20462,9606,20715,21025,33173,12576,16197,23648,14614,9968,5815,9255,10085,18318,9652,37272,34547,5806,28588,52777,27533,18746,22694,2317,4164,2580
115724,73798,11614,6186,27569,11633,7607,6440,50704,28901,26949,10126,30094,20993,34801,8568,23983,18534,11530,17368,6242,11659,10664,25703,11340,41176,31385,8721,28526,55582,31139,29722,29036,1528,5288,4454,65188,12253,6559,20937,13484,9842,7427,58479,32411,19672,10681,20417,21551,33292,12396,17690,22473,15885,10820,6041,10649,10440,18663,10015,37051,36416,6388,30250,52821,31591,21732,22062,2060,4434,3138
115825,71992,11210,5789,27218,9815,8238,7530,50506,30007,30054,9761,25941,21213,33980,8847,25421,18877,11061,16701,6623,10980,10359,24686,10729,40637,30556,8329,27702,57422,30471,29307,29450,1900,4694,4186,64532,11871,6375,20435,11522,9610,8067,59203,33629,19911,9995,22127,22850,32731,12517,18062,23231,14903,10392,6817,9368,10077,17712,9821,36010,35334,6230,30113,55102,31160,21504,20640,2691,4342,2830
116221,71038,10815,5615,26194,10294,8238,8013,52078,27926,30124,10335,27870,22912,34298,10193,26262,19552,10848,16506,5900,11384,10051,22129,10849,37743,28769,8016,26682,54329,27896,28886,26992,973,4315,4256,60654,12150,6183,20165,11288,9095,8764,60433,29853,21809,10358,22734,21167,33232,12905,19758,24007,13863,10426,5374,9214,9876,14073,9455,33035,33640,6007,27512,53063,25299,20773,18105,1188,3734,2758
116423,72845,10768,5022,27067,8274,8023,8337,52100,30121,30548,10642,27062,22279,34490,9331,26213,19178,12674,15738,6254,11301,9816,23311,10825,36883,31143,7768,26591,53111,30359,28683,29201,848,6312,4453,62696,12038,6206,19968,9424,8887,9120,60721,33972,22188,9793,21902,20406,33162,12730,20870,23713,15516,9794,5298,9565,9415,16091,9742,31852,33922,5668,27435,51975,28948,22746,20601,1512,5498,3066
116524,71615,10472,5142,28626,7963,7278,8740,52356,29950,29515,10120,24757,22866,32708,9941,25878,18872,10801,16582,7440,11280,9764,22821,10049,38064,29529,7680,29172,62978,28293,28698,28240,1632,4859,4298,62571,11930,6618,21812,9371,8496,8728,59325,35062,18905,9942,23149,22663,33014,13938,17524,23680,14705,10102,6544,9872,8818,14163,9635,33107,33974,5717,30679,56491,27805,18818,18957,1999,4343,2859
116726,70435,10800,4804,25570,9320,6818,7869,52752,28553,30262,9227,24623,21830,30983,9032,24722,18950,7920,14761,6085,10814,9230,18117,9520,36304,25840,7885,27475,51912,24358,28367,26172,1415,6610,4061,61565,11949,5817,20579,10175,7817,8735,60676,31474,21671,9527,19956,21232,31731,11916,18439,23646,13650,8579,4665,8673,9335,12757,9072,32204,30627,6247,30214,52956,26695,19941,18425,2582,5594,2790
117021,73631,10806,5894,27965,10708,7808,7544,52151,29973,29806,10354,29059,21219,34502,9014,25492,18500,12269,16146,6165,11541,10372,24582,11064,40734,29773,8349,27961,57970,31377,29751,29569,1455,6641,4361,64432,12324,6543,21243,12438,8982,9157,59938,33671,20668,10074,20807,19797,33120,11878,18333,23241,15546,10663,6047,10782,9988,15648,9724,35739,34988,6488,29914,52989,27688,21931,21885,2120,5223,3011
117122,73006,11245,5837,27275,9108,7791,8285,52563,29907,30424,9109,28594,21671,34129,10039,25394,18469,11038,17156,5819,11877,10412,23217,10428,40661,30176,8551,28760,58317,27071,30203,28103,1483,5780,4475,64044,12329,6451,19638,9929,9431,8151,57669,34201,20540,9402,20649,19320,33408,12532,19429,23210,14613,10986,4690,10251,10171,16362,9767,35112,34748,6369,30247,54529,29366,22495,21508,1419,4559,3089
117324,71892,10926,6106,27948,11229,7076,7252,47559,29379,27338,9715,24990,21239,32248,8993,25084,18123,10639,16463,6391,11806,10314,24182,10434,38818,27106,8410,27892,54845,27010,30120,27929,1390,5610,4293,63592,12152,6475,22176,12056,8536,8253,58168,32433,20163,9746,19931,20296,31815,12103,15899,22078,14905,10832,7249,10483,10370,17364,9496,34677,34531,6412,31114,51709,28821,20147,20590,2172,5020,2930
118023,74282,11419,5936,29350,10560,8216,7984,52365,30083,30090,10053,26085,23788,33239,11148,25939,19575,13203,17436,7278,11846,10797,25411,11017,42315,30555,8557,29468,64459,30858,30236,30099,1759,5101,4362,63957,12244,6545,21795,12558,8757,9103,59294,34099,21107,10555,23152,22318,32774,14067,17387,23362,15978,11127,6470,10365,10353,17465,10049,36756,36283,6447,30244,58116,31796,21039,21754,2044,4728,3050
118124,73876,11411,5719,29535,11053,8307,7690,52000,32131,27261,10715,24023,21826,34283,10437,26837,18660,13298,16953,6211,11188,11034,25305,11230,41800,32394,8539,29033,66214,32328,30015,28918,1781,6323,3705,64912,12199,6589,22521,12807,10161,8910,59455,35373,18860,10438,22181,20990,33843,13480,18926,23078,16222,10687,5468,8967,10622,16730,10030,36664,37195,6416,30400,59109,32493,21516,21424,2387,5193,2816
118225,71556,10907,5320,28593,9696,7378,7634,51817,28814,29077,10083,26134,22667,28824,9571,26119,17460,10876,15607,5876,11150,10119,22942,10425,38987,29239,8108,28098,59987,29036,28518,27322,1188,6961,3978,61926,11996,6545,22009,11022,9291,8180,58826,30977,21045,9748,22546,21121,29893,12219,20257,22664,15158,10572,3965,10290,9671,15741,9955,34594,34391,6314,30677,57760,28143,21605,18459,1731,5084,2794
118528,73110,10974,5655,28190,10853,8169,8070,52519,31233,30966,10125,24613,22711,33187,9634,24483,19210,12021,16421,6983,11658,10561,24560,10774,40980,31866,7856,29021,58484,31823,28580,28772,1527,3757,3773,64015,11675,6340,21648,13725,9716,8003,61300,32270,20053,10523,23133,21218,33395,13004,16441,23780,15656,9705,5960,10142,10057,16402,9602,34728,35086,6075,32050,57070,29859,19228,20231,2334,4282,2315
118730,71088,10630,5604,27936,10725,6542,7054,50697,27706,28444,9553,27798,22234,33742,9002,25619,19079,10161,16297,6934,11062,10463,23153,10263,40357,27382,8481,28558,56299,29651,28046,28596,1145,6129,4184,62978,12271,6424,20064,12913,8335,7239,55920,32969,18533,9773,23760,22358,33234,12573,19758,23149,14973,9992,6407,9332,9701,15508,9475,34704,34559,6263,29250,53719,30200,22527,20472,1534,5862,3119
118831,71387,10896,5570,27085,10087,7860,5854,50881,28871,29904,9605,23530,22842,33398,8211,26883,18322,11666,15890,5850,10999,10654,21658,10657,39463,29493,8401,25505,56355,29371,30489,28599,1612,6398,4448,64013,12129,6262,20735,11009,9668,8052,61033,34067,22540,10111,21193,20363,33340,12358,20413,22433,15378,10536,4732,8842,10230,16725,9921,35943,34158,6460,28009,53030,27056,23339,20346,2486,5927,3133
118932,72844,10742,5847,28531,10951,8573,8017,52443,31922,29391,10674,28393,23196,35106,10926,25512,19531,13340,16548,6782,11355,10925,25305,11086,41370,32865,8513,28609,62983,34178,30429,29776,1151,6597,4393,62325,12048,6463,21086,9592,9695,9531,59881,35294,19241,9594,22927,21379,33471,13788,17402,23387,15483,11511,6559,10527,9603,17967,9537,35690,35778,6332,30584,55752,34252,23792,21657,1788,6307,3009
119025,75122,11214,5986,29564,11461,8290,7111,51983,31452,29830,10743,29167,24139,34191,10651,27304,19353,13320,16840,7337,11893,10796,25591,11148,41902,31935,8362,29128,63123,32337,30614,27604,983,5702,4409,64402,12207,6214,22421,13916,9667,7309,58604,34137,21475,10949,24005,23128,33639,13609,21132,23184,16123,10867,6355,10597,10356,17219,10057,37221,37424,6250,30581,56516,32755,22993,20114,1476,5102,3012
119126,72317,11222,5852,26588,9677,7896,8644,52783,30246,30870,9465,31564,22465,33585,10613,24907,18737,11925,16728,7215,11430,10712,25836,11066,41263,31148,8310,28116,57721,31918,29894,29890,1285,5493,4478,63743,12321,6541,20588,11059,9606,8551,61204,33805,21160,9869,24727,21381,33627,13273,18768,24125,15168,10193,5234,9292,10499,17391,10026,36602,35999,6129,27980,51944,29473,22612,21929,1330,4892,3050
119732,74691,11341,5664,29345,9225,8437,8165,51879,30441,30011,10206,28033,24326,34322,9953,26549,19589,11725,16321,7750,12012,11064,24746,10936,40058,31915,8106,28686,59975,32364,29169,28742,968,4897,4473,63674,12320,6580,21212,10985,9959,8730,58169,32885,19549,9508,23720,22346,33622,14133,19196,24310,15092,10293,6650,10295,10077,17243,9826,36182,36246,6370,29547,55399,31823,20487,21567,1575,2714,2966
119833,75127,11189,6102,27417,11358,7771,7501,51435,30822,28198,10678,24448,23261,35018,10234,26312,19483,12159,16863,7119,11410,10494,24270,11127,40596,30818,8565,27723,61979,32696,29524,29321,1627,6083,4347,64967,12036,6502,20911,13639,9235,8515,58333,34386,21133,10594,19584,20705,33773,12738,18845,22856,15768,9893,5857,9476,10524,15803,10032,35729,36542,6393,29671,55281,31345,21076,20939,1901,5219,3089
120010,70063,10868,5612,26237,9895,7725,7101,51162,28754,29772,9582,27013,22111,34431,8325,24585,17834,9990,16027,6521,11173,10278,23520,10151,38033,28675,8019,27130,56064,28978,28077,27690,1605,5298,3939,62702,11885,6347,20737,11240,8483,8014,60251,30897,20541,9992,24707,20817,33092,11801,15045,23171,14478,9997,5006,9299,9867,15873,9290,34283,33940,6154,28108,52468,28473,20327,19619,1472,4035,2792
120111,74295,11129,5649,28607,11010,7429,7583,50437,31166,29374,9849,24546,24979,33338,10748,26557,19097,10946,16199,7188,11881,10637,23311,10975,40335,29445,8742,29357,60010,28467,28879,28936,1477,5133,4471,64345,12059,6424,22082,12787,9064,8037,56597,35671,18952,10260,20897,22911,33055,13868,18369,23003,14939,9316,5169,9178,10279,16689,9865,35568,35325,6434,32123,55968,30821,19238,21209,2153,4741,3194
120212,70615,10318,5599,28569,7673,8355,8037,51348,29523,29014,9615,28263,21606,32298,9700,24695,18307,12050,16791,6639,11651,10581,24966,10374,39051,31056,8347,29037,57293,32241,29974,28217,1475,5574,4126,62720,12235,6618,21449,10223,9810,8176,58193,35592,19842,9602,20832,21831,32471,13396,18175,23432,15070,9827,4739,9259,9842,18065,9875,36208,35788,6103,28991,55401,29368,21263,22845,2282,5093,2975
120414,71267,11051,5794,26332,7310,7438,8455,50838,29681,28177,9766,25146,19961,33542,9641,25918,18535,12647,17084,6073,11552,10864,25522,10400,38572,30980,8445,28589,59326,31278,29460,28835,1755,6636,4322,63341,12256,6624,20340,9288,9929,9285,60415,34218,21035,9815,18709,17618,33078,12856,18848,23551,15087,10547,5052,9836,10297,16272,9616,35414,35552,6290,29581,53807,30444,20752,21701,2514,5520,3133
120515,73079,10978,5907,26475,8995,8249,7726,52296,30255,30345,10297,21897,20310,33697,8628,26500,18559,13825,17582,7589,11784,10545,24143,10515,39277,32109,8740,29171,63691,32784,31140,28793,2056,5376,4346,64765,12542,6644,20740,10174,9852,8390,60126,33081,20993,10058,17475,18913,33380,11320,18113,23823,16191,11509,6130,10828,10328,16990,9865,35782,37294,6291,31356,58466,33956,23564,21674,2535,4754,3138
120717,70741,10504,5046,26815,6161,7845,8170,52546,30603,30932,9917,24558,21900,33747,8923,25429,18783,11838,16273,7112,11239,10459,24690,9562,39717,30478,7900,26908,58739,32497,27849,27685,1735,4735,3749,61792,11745,6449,20765,7451,9133,8352,60562,32546,22999,9006,23644,21383,32274,12531,19264,23485,14965,10204,5389,8769,9779,14730,9450,33961,34645,6042,28088,57482,30867,18468,18413,2349,4175,2626
121416,62657,10609,4244,25599,5044,7906,7568,50349,27619,27821,9730,25721,20041,34184,8504,24151,18686,12755,14395,6552,9959,10336,24403,8154,38573,30470,7430,24652,55088,32560,23888,27071,1505,4671,3156,56898,11146,6215,20108,5321,9340,7464,57475,31782,18825,8829,24252,19906,31845,11871,17983,21228,14787,8933,6194,8481,10064,15132,7957,33193,34115,5572,26351,49371,30995,15678,17629,1685,3342,2081
121618,72926,11052,5574,27467,11060,8016,5384,48696,28955,27022,9394,25052,20779,33601,8459,25176,17887,11347,15958,6529,11331,10106,23442,10840,38629,29137,8104,28411,58039,30146,27794,27205,890,4922,4174,62990,11626,6349,21011,13049,8928,6449,55439,30144,17410,10018,17075,21475,32746,11527,18648,22336,15035,10418,6874,10538,9887,15709,9547,34498,34313,6262,29233,51324,27969,22731,19428,1159,4853,2924
121719,69678,10703,5352,23437,8494,7961,8134,52367,27913,29233,9472,23868,20949,32866,8501,22270,17793,11915,13538,5757,10266,10543,20030,10344,34900,28965,7593,23835,49923,28782,28278,25261,1415,6200,3854,60511,11392,6161,18904,8964,9151,9753,59897,31387,18819,9308,23165,19229,32134,12512,14453,22784,14305,8372,4395,8155,10014,14330,9626,32725,33099,5947,22224,47986,29301,18650,19414,1935,4920,2787
121921,73728,10971,5926,27446,10785,7956,8045,53142,30200,29960,10120,26873,22826,34617,9601,25282,19273,11098,16713,6699,10999,10546,23001,11014,39855,29726,8561,28192,56872,29011,30156,28480,1911,6653,4499,63565,12104,6442,20962,12199,9655,8907,61981,34178,22081,10423,21999,21782,33858,12806,16830,23816,15076,10523,5587,8398,10227,16442,9956,34725,35053,6259,30085,53319,30740,21767,21026,2459,5672,3050
122317,70880,11092,5511,28054,10088,7983,8175,51011,30425,28748,9923,28087,21289,32597,9573,25972,18083,11372,15488,4949,11208,10692,22982,11002,38087,29377,7352,27976,56608,27812,27137,29206,1296,4815,3946,61470,12249,6439,20636,12108,9147,8703,59171,34466,21263,10108,21494,19064,32449,12992,19585,23057,14694,9430,3772,8504,9931,15638,9952,33650,34504,6023,29435,53421,26286,19810,21573,1429,4848,2570
122418,73157,11290,6202,27855,10500,8194,6963,51283,29880,28501,10012,28253,22640,33555,9725,26068,18939,13233,16970,7153,11714,10697,25694,11370,41584,32054,8785,28823,63560,32760,29665,29737,1768,4303,4478,64310,12503,6664,21562,12769,10117,8379,59373,34348,20116,10246,18589,21911,33296,13259,18923,23944,16337,10600,5829,9172,10574,18345,10131,38167,37751,6646,28641,55459,33812,22874,22600,2144,4862,3134
122620,70272,10672,5856,28474,9236,7119,6809,52086,27632,29900,9667,24529,21836,24954,8767,26807,17454,12232,16104,5799,10329,6433,24217,10585,41145,30846,8416,26310,60714,28715,29446,26918,1555,6651,4255,61198,12051,6363,20647,10994,9281,8546,61840,32809,23768,10139,23046,20669,26874,11969,20326,22223,15591,10245,4801,9195,7941,15154,9764,34807,34255,6276,26882,54880,28804,20983,18781,1884,6068,2823
122822,74172,11155,5968,29439,11926,8544,6803,51405,29616,29029,10505,26517,21894,34612,8785,26757,19293,12725,16863,7319,11759,10904,26183,11046,42508,31401,8844,29310,65119,33754,29805,28967,1402,4371,4439,65625,12232,6492,21433,13631,10206,7388,58774,34205,20817,11002,22625,20917,34229,12007,21365,23821,15849,10402,5834,9680,10534,16880,9885,36501,36665,6500,31070,58435,32814,23838,20521,1949,4148,3054
123117,73691,11429,5616,28301,9290,8141,9053,53103,31905,30271,10421,29531,22274,34310,10204,24509,19574,12764,15575,6315,11226,10900,25597,10889,41776,31760,8341,28021,60084,30351,29429,30406,1639,4807,4077,63315,12193,6565,21649,11343,9635,9661,60822,36595,19528,9883,23550,21737,33541,13945,15655,23975,16058,10962,5985,9651,10260,17899,10007,37879,37038,6184,29411,57218,30856,18655,21767,2127,3227,2826
123420,69965,10500,5281,24569,10211,7646,7342,52202,28008,28824,9536,24732,21751,33664,9100,25356,17710,8857,14028,6118,10359,10452,21620,10350,35885,28389,7809,25602,48007,27850,28854,26427,1540,5681,4110,61286,11946,6007,19078,11976,9129,7818,61472,31404,21410,9995,23012,19616,33071,11353,17000,22864,13529,8382,4871,7785,10055,15105,8962,31974,34248,6171,26004,50178,29528,20243,18261,2483,5784,2593
123521,73492,10771,6034,26705,11443,7772,9064,51216,29907,27089,10900,25589,21532,35512,10273,25049,19536,11912,16131,6208,11023,10274,22532,11174,38693,29323,8688,28680,60423,28881,29530,27206,2007,6056,4307,65095,12070,6531,20590,13779,8789,9639,58602,34204,19296,10673,20357,20044,33827,13184,17149,23923,14689,10313,4648,8951,9981,16156,9523,34060,34375,6516,29646,54341,27991,21585,19724,2542,5416,2987
